"","LoF_T","LoF_UT","LoF_OR","LoF_P_value","Missense_T","Missense_UT","Missense_OR","Missense_P_value","All_variants_T","All_variants_UT","All_variants_OR","All_variants_P_value"
"STXBP6",0,0,0,1,15,7,2.1427395137346,0.0669002532958985,15,7,2.1427395137346,0.0669002532958985
"CDYL2",0,0,0,1,216,201,1.07458918071141,0.246511120125861,216,201,1.07458918071141,0.246511120125861
"SPOPL",1,0,Inf,0.5,90,87,1.03448908192878,0.440279958702047,91,87,1.04598886326894,0.411083494067492
"JAGN1",0,0,0,1,515,514,1.0019454332729,0.5,515,514,1.0019454332729,0.5
"ERICH1",2,1,1.99989728727585,0.5,802,759,1.05667545616178,0.143881223825834,804,760,1.05791768326348,0.138449418754989
"POLR2K",0,0,0,1,3,2,1.49995099608784,0.5,3,2,1.49995099608784,0.5
"DNAAF3",2,2,1,0.6875,78,95,0.821064955064417,0.914514068149366,80,97,0.824754330289274,0.912050348803295
"NAV2",2,1,1.99989728727585,0.5,1760,1664,1.05771956301033,0.05223260834948,1762,1665,1.05828604993063,0.05050722649311
"SNX24",2,0,Inf,0.25,9,8,1.12499038149059,0.5,11,8,1.37496488962068,0.323802947998047
"LSM5",0,0,0,1,6,5,1.19998340233392,0.5,6,5,1.19998340233392,0.5
"SCPEP1",2,1,1.99989728727585,0.5,67,64,1.04688725291925,0.430684465525578,69,65,1.0615599557695,0.397814357485195
"ITGB5",3,1,2.99997694771041,0.3125,1067,1094,0.975315890952187,0.726516046986578,1070,1095,0.977165574980218,0.711840566199988
"LRRC8D",0,0,0,1,47,45,1.04445531525617,0.458520259826236,47,45,1.04445531525617,0.458520259826236
"TRMT2A",0,1,0,1,1092,1082,1.00924239044062,0.423472628778417,1092,1083,1.00831039989716,0.431902883947513
"NUDT15",0,0,0,1,190,198,0.959586602925581,0.676102574298113,190,198,0.959586602925581,0.676102574298113
"CDKL3",11,5,2.19987635449737,0.105056762695313,239,252,0.948396830774652,0.736223701634004,250,257,0.972758709488018,0.638795579244681
"PODNL1",1,0,Inf,0.5,350,329,1.06385478636548,0.221394924842859,351,329,1.06689671623838,0.21032953772046
"GAP43",0,0,0,1,31,24,1.29164065458249,0.209377094134508,31,24,1.29164065458249,0.209377094134508
"CGB7",1,0,Inf,0.5,208,196,1.06124663208036,0.292123769616384,209,196,1.06635251027486,0.275519048526508
"RPUSD2",0,2,0,1,76,82,0.926860019626738,0.711128582067313,76,84,0.904773331352431,0.761558920637366
"GNPNAT1",0,0,0,1,7,6,1.16665327255905,0.5,7,6,1.16665327255905,0.5
"RPS27",0,0,0,1,6,6,1,0.61279296875,6,6,1,0.61279296875
"PARP11",4,1,3.9993936007291,0.1875,15,15,1,0.572232224047184,19,16,1.18748463523173,0.36793940042844
"HES6",0,0,0,1,10,3,3.33342166738329,0.046142578125,10,3,3.33342166738329,0.046142578125
"ARHGAP25",1,0,Inf,0.5,167,169,0.988165366872534,0.564986323081683,168,169,0.994082955982126,0.543367110650549
"CSF3",0,0,0,1,49,51,0.96077595102164,0.617823282798666,49,51,0.96077595102164,0.617823282798666
"NECAP1",0,0,0,1,29,38,0.763174209230209,0.889225635177594,29,38,0.763174209230209,0.889225635177594
"MAD2L1",0,0,0,1,57,68,0.838246425579388,0.858457380208626,57,68,0.838246425579388,0.858457380208626
"LENEP",0,1,0,1,21,11,1.90899777824449,0.0550920825917273,21,12,1.74992371957171,0.0813778287265449
"BFAR",1,0,Inf,0.5,307,335,0.916437310500288,0.87380934128762,308,335,0.919425120128346,0.865256200503064
"SDC2",0,0,0,1,15,10,1.49995100561726,0.212178111076355,15,10,1.49995100561726,0.212178111076355
"AIF1L",0,0,0,1,386,409,0.943745572583706,0.80266185599128,386,409,0.943745572583706,0.80266185599128
"MIA2",5,5,1,0.623046875,1718,1775,0.967879023448777,0.836792356684697,1723,1780,0.967969269457441,0.836446601407506
"SLC2A6",1,0,Inf,0.5,259,240,1.07913276583825,0.210195499669108,260,240,1.0833027253229,0.197755385717429
"TRAF6",0,0,0,1,24,22,1.09088184543946,0.4414979560612,24,22,1.09088184543946,0.4414979560612
"OR2W1",3,0,Inf,0.125,195,189,1.03175147212439,0.399321693614728,198,189,1.04763223679788,0.342154777381903
"DFFA",1,2,0.500025679499842,0.875,226,226,1,0.518754290613673,227,228,0.995614169927184,0.537343888726304
"PRSS8",0,0,0,1,121,106,1.14149846285407,0.176402049372686,121,106,1.14149846285407,0.176402049372686
"PLCD4",11,6,1.83324817207102,0.166152954101563,191,216,0.884267034436543,0.901291573358548,202,222,0.909924462758145,0.846101996251107
"PLCXD1",1,0,Inf,0.5,294,259,1.13512488897899,0.0740795548424148,295,259,1.13898555327267,0.0684706551764887
"SSX5",1,1,1,0.75,34,29,1.1723998870327,0.307327507882732,35,30,1.16665330255986,0.310072382540653
"SLC39A12",2,1,1.99989728727585,0.5,1237,1248,0.991185665620266,0.595112244466272,1239,1249,0.99199344519358,0.587268021178533
"CDKN1A",3,0,Inf,0.125,79,77,1.02597726943761,0.468110200651157,82,77,1.06495909439782,0.375595395976688
"EEF1G",0,0,0,1,16,19,0.842116159090221,0.750220083398745,16,19,0.842116159090221,0.750220083398745
"ENDOU",6,6,1,0.61279296875,169,125,1.35196757014137,0.00600929322561224,175,131,1.33584720831906,0.00691700989963583
"ZC3HAV1",0,0,0,1,251,240,1.04584569791208,0.325911008361307,251,240,1.04584569791208,0.325911008361307
"SLC22A25",231,242,0.954533280018587,0.709420534371637,366,381,0.960620573759825,0.720849289297754,597,623,0.958255163004038,0.780234796798857
"MATK",37,37,1,0.54621969119375,406,385,1.05456395314686,0.23851703259395,443,422,1.04977851434169,0.248256956296959
"OR56A1",1,0,Inf,0.5,189,203,0.931067592673584,0.775638352222942,190,203,0.93593643122649,0.759946651216798
"MPC2",0,0,0,1,56,55,1.01818306871478,0.500000000000001,56,55,1.01818306871478,0.500000000000001
"OTULINL",0,0,0,1,126,114,1.10524988392555,0.238875878151668,126,114,1.10524988392555,0.238875878151668
"LRRC18",0,0,0,1,121,110,1.09998184111401,0.255328317297183,121,110,1.09998184111401,0.255328317297183
"TEX15",18,23,0.782623728105937,0.825555560275461,1269,1244,1.02009906215071,0.316060166481586,1287,1267,1.01578675799289,0.353476747683552
"OR1E2",1,0,Inf,0.5,167,182,0.917604446997654,0.804113112672602,168,182,0.923103711572445,0.788641014417204
"GID8",0,0,0,1,9,9,1,0.592735290527344,9,9,1,0.592735290527344
"FAM83F",0,1,0,1,156,155,1.00645150948041,0.5,156,156,1,0.522567568898754
"MRPS6",2,0,Inf,0.25,163,162,1.00617272797505,0.5,165,162,1.01851991813798,0.455977761433384
"HOXB6",0,0,0,1,15,16,0.937478173817316,0.639949934091419,15,16,0.937478173817316,0.639949934091419
"HJV",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"LOR",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"KLHL17",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"LRRC56",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"ZNF835",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"JPH2",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"NPR3",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"ETFB",1,0,Inf,0.5,182,171,1.06435175131063,0.297309073759283,183,171,1.07020426824849,0.279424411480851
"UCP1",5,2,2.49999307675205,0.2265625,94,111,0.846857335702319,0.895708058793609,99,113,0.876114615138372,0.848548184039525
"SNX4",0,1,0,1,71,52,1.365350622786,0.052101933202663,71,53,1.33959147982173,0.0632550281609278
"OAZ2",0,0,0,1,11,12,0.91668969038495,0.661180257797241,11,12,0.91668969038495,0.661180257797241
"PRSS42",1,1,1,0.75,33,25,1.31997093820086,0.17907165090307,34,26,1.30766457825409,0.183147003351646
"OARD1",33,42,0.785729095042448,0.875977129053736,25,18,1.38885225561535,0.180188826467884,58,60,0.966660821156257,0.608722069294124
"RGMB",6,3,1.99989729858785,0.25390625,73,70,1.04286728449564,0.433624953548803,79,73,1.08215836189846,0.342604375535171
"HPS5",0,0,0,1,944,934,1.01070702965142,0.41774285548195,944,934,1.01070702965142,0.41774285548195
"ITIH1",11,15,0.733351539297261,0.836530208587646,277,258,1.07360553966803,0.218237426857004,288,273,1.05496324435373,0.277252468810333
"GSTA4",2,0,Inf,0.25,54,42,1.2856889336581,0.130734718143194,56,42,1.33330284414077,0.0944233599044513
"ORC4",2,2,1,0.6875,793,850,0.932971378323677,0.923781419742886,795,852,0.933128919766441,0.923531863568272
"OR13H1",2,3,0.666688446894727,0.8125,55,44,1.2499784039868,0.157439945518811,57,47,1.21274815335861,0.188791961649049
"C1orf210",2,1,1.99989728727585,0.5,237,198,1.19695364575625,0.0341689991526944,239,199,1.20098858075158,0.0311348516618756
"USP27X",0,0,0,1,3,6,0.500025676671552,0.91015625,3,6,0.500025676671552,0.91015625
"TOR1AIP1",43,32,1.34371835888378,0.124022870946264,115,120,0.958323579993515,0.652204289137476,158,152,1.03948241177711,0.388239530792506
"ELOVL2",4,1,3.9993936007291,0.1875,23,25,0.920025705692928,0.667267093961689,27,26,1.03846942675771,0.500000000000001
"SELPLG",0,0,0,1,432,417,1.03597897865207,0.315456425109767,432,417,1.03597897865207,0.315456425109767
"PDIA5",5,3,1.66659934587882,0.36328125,80,79,1.01265859839588,0.500000000000001,85,82,1.03659257176722,0.4385334053888
"HBM",0,0,0,1,45,26,1.73069503797677,0.0159635810416063,45,26,1.73069503797677,0.0159635810416063
"PPCDC",0,0,0,1,37,29,1.27583774400693,0.194526230273897,37,29,1.27583774400693,0.194526230273897
"SQOR",3,1,2.99997694771041,0.3125,170,145,1.1724000300401,0.0881009209466327,173,146,1.18491655553561,0.072676168349503
"MOV10",0,0,0,1,143,133,1.07515003888304,0.294040187119981,143,133,1.07515003888304,0.294040187119981
"IGF2BP2",0,0,0,1,46,50,0.920025455294976,0.694965866947412,46,50,0.920025455294976,0.694965866947412
"SLCO6A1",5,3,1.66659934587882,0.36328125,773,779,0.992297763111223,0.570511412564783,778,782,0.994884991112626,0.550365866187455
"ACSM4",703,710,0.990140604683115,0.58426287589393,199,222,0.896403324169304,0.878953850089452,902,932,0.967804158860221,0.765423152852891
"TAC1",0,0,0,1,2,3,0.666688446894727,0.8125,2,3,0.666688446894727,0.8125
"TUBGCP5",4,2,1.99989729293577,0.34375,0,0,0,1,4,2,1.99989729293577,0.34375
"HYLS1",3,1,2.99997694771041,0.3125,66,58,1.1379203299806,0.264884702182634,69,59,1.16947793228367,0.213219748222012
"ECH1",8,3,2.66664688857283,0.11328125,136,135,1.00740734050035,0.5,144,138,1.0434889620944,0.382979417547819
"POC1B",1,4,0.250037905700928,0.96875,54,44,1.22725346064689,0.181677093832027,55,48,1.14582190850264,0.277300533332437
"CD3D",0,1,0,1,25,15,1.66659936491141,0.0769299720814162,25,16,1.5624440927841,0.1055117988044
"ARHGEF39",3,3,1,0.65625,117,105,1.11427711401723,0.230213542954318,120,108,1.11110278190929,0.233194739827236
"MRPL21",3,2,1.49995099608784,0.5,85,78,1.08971616819221,0.319260774386576,88,80,1.09998134869466,0.294643467929626
"EDN2",4,0,Inf,0.0625,64,72,0.888896442885641,0.779808728310234,68,72,0.944426928065399,0.663621748192744
"TOX",0,0,0,1,441,432,1.02083550345738,0.393297434029821,441,432,1.02083550345738,0.393297434029821
"EOGT",25,20,1.24997837014884,0.27574216490126,91,89,1.02247417771787,0.470305868354629,116,109,1.06424392064093,0.344624440614761
"STYK1",4,1,3.9993936007291,0.1875,110,123,0.894316082925669,0.820459195614724,114,124,0.919379005053073,0.762046131547806
"CST11",7,4,1.7499237021537,0.2744140625,35,26,1.34612193370064,0.15283870993156,42,30,1.39996215022858,0.0972525829336998
"DPH7",3,0,Inf,0.125,296,279,1.06095436439682,0.252324676479313,299,279,1.07164548924408,0.214690086157182
"CELA1",3,0,Inf,0.125,113,114,0.991228056848328,0.552783287930765,116,114,1.01754502663224,0.473723102312728
"CLASP2",1,0,Inf,0.5,248,220,1.12726312648988,0.105979105514368,249,220,1.13180818641011,0.0979927736655703
"SLC24A1",3,3,1,0.65625,278,259,1.07332100452956,0.218665179023486,281,262,1.07248043519756,0.21993705687382
"GNB1",0,0,0,1,2,3,0.666688446894727,0.8125,2,3,0.666688446894727,0.8125
"NKAIN4",1,0,Inf,0.5,53,47,1.12764976460068,0.308649706794626,54,47,1.14892446297873,0.275354456799136
"DPYS",14,8,1.74992371090597,0.143139362335205,131,129,1.01550468319083,0.475282428334233,145,137,1.05841393000532,0.338433739905772
"GPR12",0,0,0,1,45,41,1.09753956261806,0.373267191144529,45,41,1.09753956261806,0.373267191144529
"SLC3A1",7,7,1,0.604736328125,313,307,1.01954571599569,0.420435743570713,320,314,1.01910992590465,0.421307291762658
"ANKRD2",2,1,1.99989728727585,0.5,129,135,0.95554431184103,0.666659910764978,131,136,0.963227824641987,0.643225646638516
"ADSSL1",7,5,1.39996211862962,0.38720703125,141,124,1.13708621532327,0.162838136155858,148,129,1.14727535702106,0.139722050253684
"RGCC",0,0,0,1,1,2,0.500025679499842,0.875,1,2,0.500025679499842,0.875
"SSR3",0,0,0,1,5,7,0.714305042038473,0.80615234375,5,7,0.714305042038473,0.80615234375
"CENPU",3,0,Inf,0.125,92,86,1.06979522554067,0.353973925881219,95,86,1.10463682036378,0.276103535924746
"TAF9",2,1,1.99989728727585,0.5,218,193,1.12952385519509,0.118220694420919,220,194,1.13401040411954,0.10957181791166
"BMP6",0,0,0,1,170,161,1.0559188435109,0.330102561202238,170,161,1.0559188435109,0.330102561202238
"SPANXN2",1,0,Inf,0.5,76,55,1.38178237762913,0.0400849703552888,77,55,1.3999621805834,0.0335851852744527
"BEND3",1,0,Inf,0.5,101,81,1.24689235458903,0.0794166661362101,102,81,1.25923675132951,0.0695380886382155
"CDK2AP1",0,0,0,1,11,5,2.19987635449737,0.105056762695313,11,5,2.19987635449737,0.105056762695313
"DDX25",3,2,1.49995099608784,0.5,87,93,0.935460098416989,0.699015623492176,90,95,0.947352625752813,0.670381618232228
"POLE4",2,1,1.99989728727585,0.5,12,12,1,0.580590128898621,14,13,1.07688517161949,0.5
"SLC25A19",0,0,0,1,47,34,1.38231705169661,0.0910383734704212,47,34,1.38231705169661,0.0910383734704212
"C17orf49",0,0,0,1,23,18,1.27775323452069,0.266354627618057,23,18,1.27775323452069,0.266354627618057
"MKRN2",3,1,2.99997694771041,0.3125,48,45,1.06669173771159,0.417923067315743,51,46,1.1086843158375,0.342429388607202
"CCDC34",3,1,2.99997694771041,0.3125,1427,1234,1.15639067790766,9.82314496345358e-05,1430,1235,1.15788333717677,8.51220968952405e-05
"SNX5",0,0,0,1,74,68,1.08820652036007,0.337467292136651,74,68,1.08820652036007,0.337467292136651
"ZBTB33",0,0,0,1,46,46,1,0.541479740173764,46,46,1,0.541479740173764
"BTBD3",0,1,0,1,109,87,1.25285172842813,0.0667040725962461,109,88,1.23861599915319,0.0769975773646435
"PDK3",0,0,0,1,32,24,1.3333028198709,0.174840976491843,32,24,1.3333028198709,0.174840976491843
"C4orf36",3,0,Inf,0.125,40,52,0.769246676274055,0.912508050768519,43,52,0.826935019601443,0.847557404648862
"GOLGA6L6",1,0,Inf,0.5,5,1,4.99935160462203,0.109375,6,1,5.99928153460606,0.0625
"LDLR",3,0,Inf,0.125,842,865,0.973405902434372,0.71933662535563,845,865,0.976875352187455,0.694208451188025
"FGD1",0,0,0,1,73,71,1.02817294895559,0.466812476774401,73,71,1.02817294895559,0.466812476774401
"PRDX6",4,2,1.99989729293577,0.34375,15,12,1.24997835874628,0.350554019212723,19,14,1.3571097224292,0.243425120832398
"SHE",0,0,0,1,73,69,1.05799008439843,0.400669510905202,73,69,1.05799008439843,0.400669510905202
"PDIA6",0,0,0,1,50,51,0.98039058887152,0.578808950746128,50,51,0.98039058887152,0.578808950746128
"NUP37",1,1,1,0.75,24,16,1.49995101264237,0.134093625527385,25,17,1.4705425193192,0.13997811926447
"HOGA1",1,0,Inf,0.5,62,57,1.08768996905566,0.357013156242394,63,57,1.10524885516254,0.324130025910503
"SRGN",0,0,0,1,200,180,1.11110284779005,0.164862485096026,200,180,1.11110284779005,0.164862485096026
"XAGE5",2,0,Inf,0.25,7,6,1.16665327255905,0.5,9,6,1.49995100087584,0.303619384765625
"TSHZ3",0,0,0,1,431,429,1.00466188576296,0.48640013517241,431,429,1.00466188576296,0.48640013517241
"CSGALNACT2",0,0,0,1,55,42,1.30949590460417,0.111438827291688,55,42,1.30949590460417,0.111438827291688
"IL23A",0,0,0,1,11,4,2.74997572797825,0.059234619140625,11,4,2.74997572797825,0.059234619140625
"CCDC70",4,2,1.99989729293577,0.34375,329,282,1.16665359920758,0.0313306739803716,333,284,1.17252159865339,0.0266105856578189
"GINS3",1,1,1,0.75,41,32,1.28122510848144,0.174590919085295,42,33,1.27270328451561,0.177849619540744
"AMY2A",2,1,1.99989728727585,0.5,87,80,1.08747079412419,0.321284404669432,89,81,1.09874570569718,0.295742294444987
"YRDC",0,0,0,1,30,30,1,0.551289086504285,30,30,1,0.551289086504285
"EFEMP2",0,0,0,1,138,115,1.1999835481615,0.0832492020746569,138,115,1.1999835481615,0.0832492020746569
"CATIP",1,0,Inf,0.5,120,90,1.33330290653907,0.0225570439324204,121,90,1.34441280195328,0.0193216743911045
"ERRFI1",32,29,1.10343182912749,0.39907631365286,308,286,1.07688791747994,0.194451354072641,340,315,1.0793321124293,0.174188259861338
"CAPG",3,1,2.99997694771041,0.3125,143,159,0.899377833223134,0.836019034542044,146,160,0.912517688446169,0.804396368126791
"SH3D21",1,1,1,0.75,192,170,1.12940192859569,0.134842096699876,193,171,1.12864520148654,0.135502398706535
"ZNF596",11,2,5.49931893121614,0.01123046875,329,361,0.911371664277419,0.895510172888126,340,363,0.936614438373855,0.817309036282778
"WDR53",3,0,Inf,0.125,30,29,1.03448894620114,0.500000000000001,33,29,1.13792029790849,0.351768335677638
"NSMCE3",0,0,0,1,112,96,1.16665338344252,0.149148023744884,112,96,1.16665338344252,0.149148023744884
"MIPEP",4,1,3.9993936007291,0.1875,199,198,1.00505037255764,0.5,203,199,1.02010228659622,0.440541694911344
"MAP4K5",0,0,0,1,993,990,1.00303020582281,0.482089219854157,993,990,1.00303020582281,0.482089219854157
"KCTD16",0,0,0,1,147,121,1.21485811712295,0.0632872417468752,147,121,1.21485811712295,0.0632872417468752
"WDR63",3,4,0.750017180487538,0.7734375,163,134,1.21639985738153,0.0520309072607699,166,138,1.20288184381822,0.0606728618787321
"SRPX2",0,0,0,1,37,29,1.27583774400693,0.194526230273897,37,29,1.27583774400693,0.194526230273897
"CNTN3",2,1,1.99989728727585,0.5,833,897,0.928677037896843,0.940957405495523,835,898,0.929871178291351,0.937911962224025
"DCT",11,11,1,0.584094047546386,120,83,1.44574025117613,0.00566504200631407,131,94,1.39357995544877,0.0081024542095873
"PATE2",0,2,0,1,21,8,2.62498032374163,0.0120597723871469,21,10,2.09988688190346,0.0353777729906142
"ABHD6",1,0,Inf,0.5,57,54,1.05557295318606,0.424775093657227,58,54,1.07403460546075,0.388482375684836
"UPP1",2,1,1.99989728727585,0.5,97,104,0.932666392478728,0.713662179045213,99,105,0.94283841642562,0.687913407477795
"WFDC3",1,0,Inf,0.5,906,873,1.0378104605954,0.224024762140279,907,873,1.03895657609174,0.217060048420491
"CADM2",0,0,0,1,24,23,1.04348855236016,0.500000000000002,24,23,1.04348855236016,0.500000000000002
"MNDA",14,10,1.39996212505003,0.270628094673157,195,194,1.00515450783716,0.5,209,204,1.02451277192308,0.421996400785422
"DUSP26",0,1,0,1,120,108,1.11110278190929,0.233194739827236,120,109,1.10090008141317,0.254408261163471
"CATSPER3",0,0,0,1,649,697,0.931163060321678,0.909169126897967,649,697,0.931163060321678,0.909169126897967
"REG4",3,1,2.99997694771041,0.3125,75,84,0.892864411119477,0.786080094437484,78,85,0.917670150438303,0.734477275269604
"ATIC",8,4,1.9998973042321,0.19384765625,141,132,1.06820874168008,0.314168774107503,149,136,1.09556657711852,0.238630503298156
"ACYP1",1,0,Inf,0.5,21,14,1.49995101031225,0.155252329539508,22,14,1.57137167773522,0.121492477017455
"MTX2",1,0,Inf,0.5,70,68,1.02941611779359,0.466101243752487,71,68,1.04412843207556,0.432686755451368
"NBPF10",52,49,1.06124565598538,0.421191049253872,8,11,0.727291298526086,0.820358276367187,60,60,1,0.536342489455058
"CCDC62",3,1,2.99997694771041,0.3125,635,622,1.02090267391579,0.367513940437047,638,623,1.02408036459688,0.346706775562026
"PPP2R3C",1,0,Inf,0.5,27,26,1.03846942675771,0.500000000000001,28,26,1.07688530554662,0.445961575552375
"SEMA4G",2,3,0.666688446894727,0.8125,495,543,0.911614747805457,0.935876219353184,497,546,0.910267554932647,0.939234055258405
"CCDC155",2,1,1.99989728727585,0.5,219,212,1.03302486486934,0.386306594045814,221,213,1.03756667547083,0.368453040042466
"TSPAN6",0,0,0,1,15,8,1.87491044463067,0.105019807815552,15,8,1.87491044463067,0.105019807815552
"MGAM",15,8,1.87491044463067,0.105019807815552,1547,1610,0.960857387677986,0.872660654897949,1562,1618,0.965379922936828,0.843941859840641
"DNAJB4",0,0,0,1,24,16,1.49995101264237,0.134093625527385,24,16,1.49995101264237,0.134093625527385
"CCT6B",61,48,1.27080956582558,0.125141002345961,47,44,1.06820802460157,0.417040519652471,108,92,1.17389907448902,0.144410248587383
"DUS4L",1,0,Inf,0.5,656,673,0.974736183183838,0.689251512044041,657,673,0.976222569413054,0.679436745415736
"TMED10",0,0,0,1,10,8,1.24997835302172,0.407264709472656,10,8,1.24997835302172,0.407264709472656
"TCHP",21,13,1.61532289544635,0.114740506513044,89,79,1.12657259584264,0.243783497789993,110,92,1.19563611740581,0.115784716403431
"D2HGDH",0,1,0,1,314,315,0.996825521638582,0.531775869831525,314,316,0.993670971234825,0.547563248197187
"ZNF277",5,2,2.49999307675205,0.2265625,82,94,0.87234912517687,0.836429772453952,87,96,0.906262670482597,0.770066519514696
