"","LoF_pvalue","LoF+Missense_pvalue","fisher_combine_pvalue"
"CCDC144NL",0.49996572290589,0.806422270517183,0.73958650268136
"CLIP4",1,0.259561333502273,0.609647862129276
"HOXC8",1,0.93037153770513,0.997517632879757
"FAM131A",1,0.731219593206064,0.960121644613815
"FAM19A2",1,0.336137478377652,0.702606335852823
"MTHFD1L",0.624948586120971,0.640939515618689,0.797440776173413
"OSMR",1,0.297579974797636,0.643670678401734
"PPRC1",1,0.434328715993364,0.796538721595354
"USP38",1,0.807017949802739,0.968252785739075
"CD8A",1,0.909705996279082,0.995794943129517
"FHOD3",1,0.236317335957372,0.576765717999439
"TCTEX1D2",0.687435734853583,0.593176820895787,0.852506690317357
"TRPC3",0.249948605513182,1,0.55272578211888
"DTNA",1,0.932364493454723,0.997659333986574
"TUBA1C",1,0.901937396663916,0.995026505417263
"FARP1",1,0.336004014294451,0.702460802133017
"UGT2A1",0.883713626883655,0.495509462356988,0.758343826416986
"PCK2",0.499833829559196,0.411074433950838,0.638271018008327
"LENG1",0.374914345456448,0.246256207519528,0.381522297593649
"ERN1",1,0.721444521656533,0.956996011369456
"DYNLRB1",1,0.753821907775359,0.966851327201517
"PTGES3L-AARSD1",1,0.115356126221951,0.324257102808537
"ST8SIA2",1,0.240478022009331,0.583189642645084
"TCF3",1,0.652936457849034,0.931267248389818
"GUCY2F",1,0.0752932162809092,0.266575904672549
"RAB10",1,1,1
"PLAA",1,0.612045919081133,0.912528619441699
"FAM19A5",1,1,1
"IFT74",0.0116894846247068,0.136837834495885,0.0169587630229622
"UACA",1,0.823486129777384,0.983371978412137
"WLS",1,0.00441074922933114,0.033000844047124
"BMPR1B",1,0.0353290091786892,0.153435683794056
"INTS6",1,1,1
"CHRM4",1,0.624611477337945,0.918569540432457
"SASH1",1,0.542940522611846,0.874323813758283
"CPB1",1,0.696801556912451,0.947795184803259
"PIP4K2A",1,0.682932986271705,0.943375313488102
"CYP4A11",0.687435734853583,0.294897367024774,0.569481199291284
"TMPO",0.49996572290589,0.267974163263324,0.431387348573805
"GABRR1",1,0.490145457242687,0.868814536480401
"PTH2R",0.0618394004436681,0.260041528802304,0.229227844868476
"CLEC3B",1,0.803511708884093,0.979290759934002
"ING4",1,0.285913946405238,0.643896620200696
"PRLHR",1,0.625232864764382,0.928654118919902
"FAM221B",0.249948605513182,0.182314493056836,0.229561095185045
"COX6B1",1,0.523150401718471,0.862092370033521
"SLC25A42",1,0.823832292459183,0.961865634565445
"EPB41L2",1,0.798656053404277,0.978213818532265
"CTBP1",1,0.132025041594617,0.399344548730151
"SEC62",1,0.81407810844759,0.981533129739187
"OVCH1",0.423956360176555,0.717651871928573,0.699076498031991
"RBMXL1",1,0.816252504389073,0.988524347595917
"SUSD1",0.199099904419945,0.725196011127958,0.520436906060008
"TROAP",1,0.491059316748762,0.840004402386562
"TMEM64",1,0.607169854537894,0.910115250290789
"PRKAB1",1,0.793212629433429,0.976971408554416
"NOP58",1,1,1
"NANOS2",1,0.580052322064043,0.895970260646401
"CILP",1,0.233931745605352,0.565962371826579
"CLEC17A",1,0.507065818399013,0.861719482633113
"CCDC154",0.635508372939382,0.29535514660282,0.554306134904367
"COL6A3",0.726487526564926,0.28606261129285,0.551131301298206
"HAVCR1",0.0537056104354659,0.0242755679530803,0.0268017884832217
"FMO3",0.0071580283088863,0.972487832816868,0.0286935511898761
"USP12",1,0.428956346472596,0.702606335852823
"AP1S1",1,1,1
"PABPC5",1,0.0224038719619793,0.107505460836067
"ZNF695",1,0.597874818716292,0.892387181034724
"AKR7A3",1,0.157625679015146,0.473748952279772
"MFSD14A",1,0.916779309801307,0.996436889887377
"NEFH",0.49996572290589,0.474970510282222,0.538278004322515
"C2orf69",0.49996572290589,0.428653017352438,0.495827535244849
"SHOX2",1,0.55943033548769,0.884367765475114
"HHIP",1,0.868929187160244,0.991008215711243
"MYH7B",0.063398956143133,0.22810024059501,0.0618674320454667
"DESI2",1,0.240954480513034,0.583868184630511
"ACVR1B",1,0.677396576817389,0.941241454251128
"ZNF780A",0.124910182969341,0.955187389138053,0.342532849951539
"MAPK4",1,0.762387490238549,0.96922347187213
"KRT82",0.206776170913792,0.463697788034713,0.400303786688684
"MTM1",1,1,1
"SCAP",1,0.573536118447375,0.892384556497115
"RAB13",1,0.824276349421559,0.98356728393407
"OSBPL5",0.49996572290589,0.199409726776716,0.352048974723354
"ZER1",1,0.746820971947111,0.964840257941004
"C16orf71",0.814415017239319,0.869818359611648,0.957536698590669
"ZNF175",1,0.164501181599496,0.427458628400456
"DUSP16",1,1,1
"ARL6IP1",1,0.742512331592756,0.990845510666574
"ABTB2",1,0.255989166166339,0.581144975673934
"KLB",1,0.118309993386424,0.384895138324582
"ZNF646",1,0.473406365864216,0.816425474607563
"CDHR1",0.124910182969341,0.673009252334856,0.273043448589214
"RPS23",1,0.453012582262561,0.811723971790467
"DIAPH3",0.548673561199024,0.0474869908998587,0.137460891458007
"CASP4",0.374914345456448,0.673319919264818,0.656940050913714
"OAS1",0.628855533775774,0.428059246386307,0.699002653184032
"CAV2",1,0.677396576817389,0.941241454251128
"N4BP2L1",1,0.89547602331333,0.994336426273365
"PCOLCE",1,0.517053173888584,0.858106389852404
"VWC2L",1,0.921671074089565,0.996848900331366
"PLEKHG7",1,0.0555521905219856,0.203388043283962
"SMAP1",1,0.372519462740887,0.740369764136244
"SERPINB8",0.838687197175577,0.778539765091601,0.962518723939335
"RPGRIP1L",1,0.887925356827786,0.995212273599451
"CLDN19",0.49996572290589,0.53741683418262,0.579472356658031
"ADAMTS16",1,0.694742427540417,0.947777422441921
"FAM149A",1,0.739020636081264,0.967681446198163
"TMEM206",1,0.0334382707277495,0.161178501066022
"ZDHHC22",1,0.135659826890278,0.406654548188453
"RIMKLA",1,1,1
"ABCA10",0.128035546221231,0.478655896729974,0.313682219505157
"TRIM65",0.548673561199024,0.311797068809757,0.418047216937029
"ZNF607",1,0.52322563863594,0.845902710898145
"LMOD3",1,0.013524955439405,0.0717257972648112
"HIST1H3E",1,0.14583085856042,0.562685648191034
"CENPM",1,0.311532467318572,0.662676267765058
"RAPGEF2",1,0.742920577087361,0.963691413503718
"TGM6",1,0.719827979982947,0.955851398486922
"TBX4",1,0.650786868242028,0.946623075882949
"SERPINA10",0.0113239874175802,0.17072169261609,0.0594254663020349
"AK7",0.218653694808287,0.607776214829287,0.457469908416074
"ARAP3",1,0.0837113319982776,0.291388919057267
"CDRT15L2",1,0.915835241564251,0.996354374961643
"IRF1",1,0.184513329509694,0.496347050760393
"TYW1B",0.0477272688059796,0.0477272688059796,0.192925665508997
"TTI2",0.124948635472415,0.530360127148005,0.289056275903432
"UFL1",0.374914345456448,0.672871952117183,0.664569197589172
"CYBC1",1,0.571069927262679,0.891008206168914
"EPG5",0.249948605513182,0.430963245568786,0.32636867665162
"TNNC1",1,1,1
"KNL1",1,0.850386905309005,0.99136766746412
"CHEK1",0.774321289231259,0.635362184730986,0.933611483769582
"HLX",1,0.832380422490662,0.98509368277541
"CARD14",0.209862935814013,0.750104097468083,0.414208977660772
"SPPL2C",1,0.480834181271764,0.845541049739364
"TLR7",1,0.752834467658572,0.947126768518631
"ZCCHC4",0.480408072445365,0.574317934184102,0.67862664530478
"PMFBP1",1,0.530112517439866,0.863213638913348
"BTN2A1",0.663393375756918,0.28251737592699,0.51829195492857
"CWF19L1",1,0.2167648144956,0.564817176180427
"RPS6KA5",1,0.187164269983663,0.500808276407356
"FLVCR2",1,0.112180450727585,0.331598914259723
"ARHGAP33",1,0.549802286556469,0.878692114462328
"RIMS3",1,0.835654393213573,0.985687913851216
"RPS10",1,0.689783176325156,0.945953450698071
"SNX15",0.49996572290589,0.828652684284673,0.753729874248974
"VGLL1",1,0.132964408818979,0.40124321142105
"KDM2A",1,0.719558131411114,0.956377636974819
"KRT76",0.000408829047538478,0.850033028602801,0.000980682046285617
"EVA1A",1,0.0384998843265386,0.163897859191141
"OR6S1",1,0.351991128605607,0.719522421442672
"SAP30BP",1,0.817091834531972,0.957597263329774
"EFCAB13",0.166560605264877,0.222545960573957,0.43757647854056
"RAD51AP2",1,0.681624050130669,0.946985643491283
"ARHGAP6",1,0.32278718943584,0.687782686741553
"MAATS1",1,0.972400236935816,0.999611419194335
"FTHL17",1,1,1
"SPEF2",0.726487526564926,0.430949904461321,0.684236122391168
"POMT1",0.507677603335609,0.719171934810575,0.704484122733939
"HASPIN",0.249948605513182,0.655991806087894,0.499372474141518
"PARVB",1,0.250084086762815,0.622361536422821
"STXBP2",0.288927677347483,0.526507040137898,0.482739721279272
"ANKLE1",1,0.922272549482064,0.995098468230877
"LSG1",0.288927677347483,0.386607589041506,0.400598680947981
"FLRT2",1,0.956259402278412,0.999029119058936
"POLD1",1,0.645680744811851,0.937786777326362
"HDAC7",1,0.298301557821994,0.659142146163758
"CSF3R",1,0.619890473304418,0.91633834519905
"HYAL1",1,0.181017369102247,0.488175132742553
"KIAA0895",1,0.789868464419384,0.976189626656648
"PYHIN1",0.677396576817389,0.407883089352341,0.658338890479196
"SNW1",1,0.584275316709306,0.89825492434233
"ENOPH1",1,0.855387068476223,0.988999555738357
"CYP1B1",1,0.929856170577715,0.994204589619487
"MXD4",1,0.710794039247136,0.953439626251803
"CRYBA1",1,0.558417913123449,0.868929080047814
"PARVA",1,0.41480636288656,0.808516760039927
"POT1",1,0.930842742176137,0.997551520999599
"SFXN5",0.249948605513182,0.343372113060769,0.216341879394683
"ADCY7",0.387496703439846,0.082808481854527,0.179938819626461
"ASIC1",1,0.294197052238789,0.654148760926456
"PM20D2",0.624948586120971,0.385534543254477,0.534636479228152
"GFRAL",0.687435734853583,0.0542062941735993,0.175661788984047
"HSPBAP1",1,0.48887567204704,0.838752637121358
"OR6T1",1,0.085366553591743,0.292003441507802
"WNT3A",1,0.201870729351615,0.524889683310152
"FBXO24",1,0.141072247271809,0.394033426064356
"ZNF160",1,0.907149535557777,0.995542935369791
"HECTD3",1,0.850567596245502,0.988132679842283
"SLC44A2",1,0.318119408182094,0.680513076222368
"COLEC12",1,0.280704779903226,0.637326663606132
"SLC25A12",1,0.0413084020251485,0.172945447272009
"SPATA20",0.0214424117938158,0.295834685721385,0.058473728764125
"IPO7",1,1,1
"SPEF1",1,0.495529390881336,0.843454753992926
"ZNF709",1,0.619089861033495,0.941340848423706
"CSNK1D",1,0.874457530461172,0.991767363642606
"DCDC2",0.49996572290589,0.743328315102978,0.761221333398483
"DESI1",1,0.0960496032021033,0.311847895731789
"TSNARE1",0.55943033548769,0.815579852159882,0.859882852153601
"FBXO9",1,1,1
"ELN",0.109254824845677,0.757389778673316,0.342489745776326
"TTC3",1,0.134785878462827,0.393878385169473
"ILDR1",0.774321289231259,0.60029691657617,0.791585036403855
"CTSS",1,0.836622790884518,0.985861219223775
"MICAL2",0.267532561670667,0.522250591381972,0.368564880125906
"CHRNA5",1,0.074905143294053,0.269024273186998
"CHRDL1",1,0.919337220620442,0.996655577818306
"GBE1",0.184513329509694,0.370485699660949,0.298958938321318
"BDH2",0.624948586120971,0.287453399208352,0.539949683153303
"ADAMTS7",0.687435734853583,0.356933815497361,0.579290807515644
"TDRKH",0.49996572290589,0.536320903965184,0.644036385450897
"GPSM1",0.249948605513182,0.0396291603093155,0.0779534782308623
"CHRNA3",1,0.786684481160669,0.969545156003009
"PTGDS",1,0.567520398525776,0.824972193673508
"C1QB",1,1,1
"UBA7",0.628855533775774,0.476031393173326,0.620322506135757
"RCOR3",1,0.882811565257394,0.99284829215045
"IRF4",1,1,1
"PSMA1",1,0.814415017239319,0.981602361821917
"MAP1LC3A",1,1,1
"RPS7",1,1,1
"HEY1",1,0.20720429281413,0.533354220402026
"ADSS",1,0.968752785164291,0.999506639913587
"ABCC11",0.184127872039566,0.660796169809638,0.495695211794997
"TPPP",1,0.866605573709938,0.990678653214939
"CHRM5",1,0.187164269983663,0.500808276407356
"GPR4",1,1,1
"UBTD1",1,0.61954822019273,0.916166065021845
"PGRMC1",1,0.428956346472596,0.792025050333475
"CST3",1,0.864008023615571,0.990302861668871
"NCAPD2",1,0.977823547772904,0.999748699567772
"KRTAP2-4",1,0.667354539450199,0.937255292396583
"SLC9A4",0.507677603335609,0.369848044681,0.476759573660341
"PAX8",1,0.843638786981171,0.987083409981632
"NOX5",0.686882209549202,0.733911889912089,0.905751054980454
"TBC1D16",0.49996572290589,0.975427996240417,0.846549830033886
"MFSD14B",1,0.0607240627482427,0.193398552906083
"NUP88",0.49996572290589,0.346753357972066,0.513351980824655
"DOP1B",1,0.193175572402074,0.510786310579303
"SLC5A2",1,0.965358356002593,1
"KHDRBS1",1,0.838687197175577,0.986226927183834
"NOP2",1,1,1
"CTDP1",1,0.837078399339091,0.985942367525904
"RNF144A",1,0.0593945881632124,0.227098306168312
"ACAP3",1,0.561933899173928,0.902380853245575
"OR52K2",0.49996572290589,0.134063801750317,0.258023109029814
"NAPSA",0.288927677347483,0.23274229169684,0.281981204043038
"PPP1R18",1,0.569703317045677,0.890240935021594
"HSD3B7",1,0.00742249794399639,0.0512918584737917
"DENND2C",0.288927677347483,0.411505352358627,0.395160719794722
"FAM163A",1,0.918585332394799,0.99659203475039
"PRKCD",1,0.531247645243138,0.867276119890436
"TACO1",1,0.692659718626416,0.914503065123077
"CTSZ",0.49996572290589,0.711106975444869,0.68060712041262
"COL4A4",0.218653694808287,0.411011834415267,0.325293246670958
"RPL18",1,0.524893047738184,0.863218507269878
"TMED9",1,0.858411975134857,0.989466707593179
"SMC6",1,0.72570052847659,0.957725290726098
"RPL5",1,0.302893270486314,0.664661353224776
"VMO1",1,0.464306109524743,0.820526968807054
"SCN7A",0.949745617078211,0.572406874244287,0.880421792371162
"UBE2W",1,0.499042583716933,0.845909042651168
"HTR5A",1,1,0.999777237475915
"VEPH1",1,0.0750082212347532,0.250619115474841
"DNASE2",1,1,0.998908962480039
"FSCB",0.885245149321759,0.0573607146184039,0.201376734485099
"PRDM7",0.307056749553173,0.956043023630677,0.653241665345605
"ARHGEF37",0.72570052847659,0.36352926874199,0.651675348254749
"CHRNB3",0.358967824226956,1,0.672222420121249
"CDH12",1,0.448024959857727,0.807747037985233
"MAVS",0.0653306518456789,0.202528313390978,0.0986378733772934
"KCNMA1",1,0.692659718626416,0.947015745556817
"IDUA",0.580882465162443,0.232774325443043,0.465176261093759
"CYP3A43",0.831685118366498,0.649958904072192,0.846058732652792
"PGA5",1,0.720639673951647,0.971780935166892
"NYAP1",1,0.385589442327111,0.753049277455652
"NATD1",1,0.823682194776963,0.983452249697135
"TMC3",0.549822520752118,0.124448706359488,0.280675152904078
"HMX1",1,0.242404942400122,0.479933185255963
"SGK2",0.49996572290589,0.353369515619136,0.396432793983328
"GPX8",1,0.523150401718471,0.862092370033521
"TMEM222",1,1,1
"DZIP3",0.0702377217923841,0.281753595420786,0.144850898044824
"STRA6",0.453012582262561,0.53436461273492,0.63015605481965
"IP6K3",1,0.00653404047057536,0.0384691187807339
"CCDC157",0.753821907775359,0.066198382755219,0.187003113119337
"CTNNB1",1,0.89547602331333,0.994336426273365
"POGLUT1",1,0.238804888555674,0.576698455726057
"SNAI3",0.49996572290589,0.379510743058877,0.553538751798991
"SH3TC1",0.210265703938719,0.413448086193935,0.214441218528548
"KCNG2",1,1,0.995566641121217
"CCDC124",1,0.598664158135207,0.871269493758646
"AAK1",1,0.886981908370524,0.993358263591397
"WRN",0.0715710206313901,0.0307898342272134,0.0324526834237315
"TBCD",0.374914345456448,0.51344577662667,0.572467492404676
"XAF1",0.343372113060769,0.15256247114284,0.348046853485042
"SUGP2",1,0.535234053707565,0.869782711386193
"USHBP1",0.480408072445365,0.92541479188978,0.832604543222145
"ZNF208",0.864008023615571,0.892940915031332,0.980223244603127
"TMEM59L",1,0.819797083269744,0.982689475629045
"EXOC6B",1,0.455416317352439,0.813620968282009
"NPPC",1,0.855387068476223,0.988999555738357
"ELMO3",0.0275450402304634,0.266013164955817,0.0222895821563772
"LGI4",0.49996572290589,0.655497898379396,0.629841601170013
"FAM219B",1,0.0753817476378808,0.270257895882789
"IQCA1",1,0.38069032321624,0.744277993990033
"SLC2A7",0.423956360176555,0.81648896043442,0.767674257171182
"TSPYL5",1,0.779715820041276,0.973729200739603
"TBC1D28",0.584275316709306,0.100834391175511,0.287373236199926
"TBC1D24",1,0.270812426036589,0.612399273038181
"DCTN1",1,0.38312204839634,0.765919133859843
"MROH9",0.548673561199024,0.519848218693992,0.611220542483984
"GPR183",1,0.827930152400264,0.984265293035692
"RTBDN",0.624948586120971,0.164137384169368,0.382124642356938
"ISLR",1,0.666191082611462,0.953530468801436
"SYT5",1,0.535462542377323,0.842836409439727
"PTPN13",0.726487526564926,0.420613570689073,0.677442961522093
"SLC18B1",0.453012582262561,0.93916625873213,0.764644684381335
"PLD3",1,0.608922128488769,0.910987015521408
"C16orf70",1,0.944745893374899,0.998444573088258
"NEK9",0.663393375756918,0.241227614245818,0.497187995997905
"ADAM28",0.00440106218406793,0.289598076695075,0.00635183311636757
"NEDD9",1,0.256740284761423,0.605827551915486
"ERO1B",0.249948605513182,0.369112134793879,0.251119943222822
"BRF2",1,0.101794187123676,0.360612758410633
"DPY19L1",1,0.783461515746391,0.993678667019209
"HLA-DQA1",1,1,1
"C9orf64",0.49996572290589,0.44838703422612,0.509601134725648
"FYB2",0.349245540743616,0.321671959677617,0.448270947753365
"SMAP2",0.358967824226956,0.189535145225527,0.382553700004296
"TMED1",0.49996572290589,0.514204424420137,0.504395944174611
"SLC25A33",1,0.882811565257394,0.970098762115723
"SLC26A1",0.0702377217923841,0.159552450949415,0.0747479041242464
"ACTL8",1,0.0169579903981592,0.0973665839244329
"MRPL51",1,0.4830129407122,0.834507173316932
"OCEL1",0.874457530461172,0.377245183008048,0.723808666418519
"C9orf131",0.726487526564926,0.0355667336941288,0.125176577707669
"NANOS3",1,0.46068329374836,0.81773333319841
"IPCEF1",1,0.589337190731746,0.900953225515618
"ZP1",0.726487526564926,0.950535428348789,0.931940035293964
"KIAA1755",0.0705690342080127,0.592864479491318,0.247770138737172
"SLC52A3",1,0.629911053804269,0.921041236970203
"RRAGA",1,0.540920051756053,0.873306655081373
"CLTB",1,0.900435536972804,0.994870247124385
"SLC26A8",0.814415017239319,0.915985181606762,0.9495368374463
"STAC3",1,0.93037153770513,0.989820893779278
"SULT1C3",0.659746748798877,0.907083015588333,0.775230513705512
"PNCK",1,0.821669537789283,0.98261535927348
"SMPDL3B",0.218653694808287,0.256269868944766,0.259360173272655
"P2RY2",1,0.396866074827866,0.778471287929673
"OR5B17",0.624948586120971,0.61879207803916,0.780863472974923
"CARD16",0.0653306518456789,0.00438071214924664,0.0084786061752841
"KEAP1",1,0.465371645582415,0.821343238316546
"C6",0.361754579106079,0.790779763530631,0.721481314870222
"MAS1L",1,0.150247413330997,0.45610858436849
"SERAC1",0.0702377217923841,0.659129432532478,0.222902557917828
"CARD8",1,0.840420521132211,0.982860742896534
"MAMDC4",1,0.387672446622272,0.743136948580474
"LRRC57",1,0.387496703439846,0.754862153915102
"PPP1R2",1,0.837033706073903,0.996512905274627
"TESPA1",0.753821907775359,0.53864660415049,0.789186761669062
"SORCS3",1,0.15268037479831,0.416529298911575
"DOK6",1,0.270158679413865,0.623727714020448
"ZNF24",1,0.498737918792673,0.845697188058605
"FBXO33",1,0.862789548339644,0.990123893622709
"SAMD9L",0.132964408818979,0.471799336023963,0.180489059908034
"ABCA6",1,0.392412025279797,0.756501468604659
"NUDT13",0.266630705624587,0.662409421366341,0.516511137345167
"SEMA4F",0.387496703439846,0.798350555423435,0.728742365607858
"SHF",1,0.646458054930155,0.927643392388074
"MARCH7",1,0.67165342407077,0.938980090387073
"TAF6",1,0.959087220872529,0.999147134668934
"TOP1MT",0.387496703439846,0.0804198519339305,0.17029070035556
"TMC5",0.726487526564926,0.702788875926075,0.837847218513651
