"","LoF_pvalue","All_variants_pvalue","fisher_combine_pvalue","LoF_ACAT_pvalue","Missense_ACAT_pvalue"
"TPM3",0.9375,0.162004300043918,0.272604862693962,0.5,0.875
"PTPRM",0.5,0.5,0.846573590279973,0.5,0.990654205607477
"DEAF1",0.6875,0.5,0.710820216562966,0.666666666666667,0.981818181818182
"HP1BP3",0.25,0.25,0.596573590279973,0.5,0.96969696969697
"FLT1",0.3125,0.3125,0.675984628064276,0.75,0.991735537190083
"VGF",0.5,0.25,0.596573590279973,0.5,0.975609756097561
"RNF121",0.25,0.25,0.596573590279973,0.5,0.956521739130435
"SLC1A5",1,0.5,0.846573590279973,NA,0.983870967741935
"RB1CC1",0.25,0.25,0.596573590279973,0.25,0.991803278688525
"CALR",1,1,1,NA,0.974358974358974
"MTA1",1,0.14453125,0.424092197960576,NA,0.975
"MAT2A",1,0.25,0.596573590279973,NA,0.909090909090909
"ACSM2B",0.94612392783165,0.73880130975158,0.522779588452036,0.888888888888889,0.987012987012987
"MADD",0.898400535121066,0.898400535121066,0.994654521533866,0.888888888888889,0.994623655913978
"SOCS7",0.5,0.5,0.846573590279973,0.5,0.966666666666667
"VEGFB",0.00390625,0.00390625,0.0255670993924983,0.0156155989355384,0.947368421052632
"CFLAR",1,0.0625,0.235786795139986,NA,0.954545454545455
"PRKD2",1,0.11328125,0.359994401641795,NA,0.985507246376812
"RAPGEF5",0.75,0.75,0.965761554338836,0.5,0.984126984126984
"PITX2",0.5,0.1875,0.446296560994629,0.5,0.928571428571429
"ACTR3",1,0.3125,0.675984628064276,NA,0.370425102212004
"ZNF410",0.5,0.5,0.846573590279973,0.5,0.970588235294118
"ATP2B3",0.5,0.25,0.596573590279973,0.5,0.981818181818182
"CEPT1",0.5,0.1875,0.446296560994629,0.5,0.944444444444444
"IPO13",1,0.25,0.596573590279973,NA,0.984375
"TLK1",1,0.109375,0.351418914689539,NA,0.96969696969697
"ETV6",0.5,0.125,0.38493019270998,0.5,0.974358974358974
"FBXW11",0.5,0.14453125,0.359994401641795,0.5,0.95
"UCK2",1,0.109375,0.351418914689539,NA,0.909090909090909
"LHFPL4",1,0.0625,0.235786795139986,1,0.888888888888889
"DNM3",0.5,0.36328125,0.596573590279973,0.666666666666667,0.982142857142857
"APOE",0.3125,0.3125,0.675984628064276,0.3125,0.971428571428571
"RAB40C",1,0.14453125,0.424092197960576,NA,0.928571428571429
"TBC1D20",0.5,0.5,0.846573590279973,0.5,0.976744186046512
"SVIL",0.1875,0.1875,0.501370581294688,0.8,0.996212121212121
"NDFIP2",0.5,0.376953125,0.596573590279973,0.5,0.966666666666667
"SGPL1",0.75,0.75,0.965761554338836,0.75,0.96969696969697
"IL3RA",0.448710913495715,0.448710913495715,0.808297269655395,0.647583617650433,0.988372093023256
"TMEM190",0.96875,0.96875,0.99950655149225,0.75,0.96551724137931
"RHOXF2B",1,0.0625,0.235786795139986,NA,0.552568456711253
"RNF185",0.1875,0.1875,0.501370581294688,0.5,0.916666666666667
"LMO4",1,0.0625,0.235786795139986,NA,0.916666666666667
"RAB6B",1,0.1875,0.501370581294688,NA,0.888888888888889
"RTF1",1,0.03125,0.139554246962491,NA,0.944444444444444
"ST18",0.25,0.25,0.596573590279973,0.25,0.991452991452991
"NPR1",1,0.109375,0.351418914689539,NA,0.9875
"HNRNPH1",0.5,0.1875,0.446296560994629,0.5,0.9375
"LHX3",1,0.25172233581543,0.372184262889209,1,0.978723404255319
"SLC6A17",0.5,0.5,0.846573590279973,0.5,0.984126984126984
"PPM1H",0.25,0.25,0.596573590279973,0.5,0.975609756097561
"KAT2A",0.5,0.0317840576171875,0.113748134632078,0.5,0.982142857142857
"ANK3",0.5,0.5,0.846573590279973,0.5,0.997429305912596
"SLC4A7",0.1875,0.1875,0.501370581294688,0.8,0.989690721649485
"DYNC1H1",0.376953125,0.058685079415672,0.129538329325453,0.5,0.995024875621891
"LRRN1",0.5,0.5,0.846573590279973,0.5,0.987654320987654
"CYP46A1",1,0.1875,0.501370581294688,NA,0.96
"SAMD8",1,0.1875,0.235786795139986,1,0.954545454545455
"FLNB",0.01953125,0.0384063720703125,0.0549695968027871,0.539583424160565,0.996932515337423
"DLC1",0.5,0.5,0.846573590279973,0.5,0.995391705069124
"HAPLN4",0.25,0.0625,0.235786795139986,0.25,0.972222222222222
"TRIM32",0.5,0.5,0.846573590279973,0.5,0.98780487804878
"ITGAL",0.6875,0.34375,0.474544779940224,0.666666666666667,0.990196078431373
"AP2B1",0.25,0.5,0.596573590279973,0.5,0.964285714285714
"RASGRP2",1,1,1,NA,0.984615384615385
"SV2B",1,1,1,1,0.986486486486487
"ACBD3",0.5,0.5,0.846573590279973,0.5,0.96875
"CDH10",1,1,1,NA,0.981818181818182
"OSBPL2",0.25,0.25,0.596573590279973,0.25,0.964285714285714
"WDR20",0.5,0.5,0.846573590279973,0.5,0.979166666666667
"CNOT3",1,0.0625,0.235786795139986,NA,0.977272727272727
"FUBP3",0.25,0.25,0.596573590279973,0.5,0.975
"ARID1B",1,1,1,NA,0.994764397905759
"SLC46A3",0.284086206424583,0.284086206424583,0.641602317523619,0.875,0.972972972972973
"KCND2",1,0.08978271484375,0.306191631435962,NA,0.970588235294118
"MANEAL",1,0.5,0.846573590279973,NA,0.975
"TMEM245",1,0.303619384765625,0.402167409912025,0.5,0.981818181818182
"PRTG",0.74609375,0.74609375,0.964627606010508,0.833333333333333,0.992248062015504
"DIDO1",1,1,1,NA,0.995670995670996
"ZC3H13",0.5,0.5,0.846573590279973,0.5,0.993630573248408
"CNBD2",0.01123046875,0.01123046875,0.0616454441969218,0.0332438277863913,0.985915492957746
"SLC35F1",1,1,1,NA,0.962962962962963
"MZT2A",0.5,0.5,0.846573590279973,0.5,0.962962962962963
"MARK4",1,0.6875,0.94510174649097,NA,0.979591836734694
"TXNL1",0.25,0.25,0.596573590279973,0.5,0.923076923076923
"INSRR",0.36328125,0.36328125,0.73113183388026,0.857142857142857,0.994736842105263
"C12orf66",0.25,0.25,0.596573590279973,0.5,0.958333333333333
"CAMK2B",1,0.08984375,0.306338727565076,NA,0.967741935483871
"DHX38",0.3125,0.1875,0.446296560994629,0.75,0.991666666666667
"NANOG",0.5,0.1875,0.446296560994629,0.5,0.933333333333333
"DDR1",0.75,0.75,0.965761554338836,0.5,0.990476190476191
"TAOK3",1,0.2265625,0.562947645187978,NA,0.983606557377049
"WTIP",1,1,1,NA,0.96551724137931
"OR2M7",0.8125,0.8125,0.981206983882324,0.666666666666667,0.980392156862745
"DLGAP3",1,1,1,NA,0.981132075471698
"POLR2H",1,0.125,0.38493019270998,NA,0.857142857142857
"TNPO1",1,0.25,0.596573590279973,NA,0.96875
"ZNF653",0.5,0.0625,0.213615943781642,0.5,0.983333333333333
"DCAF12",1,1,1,1,0.973684210526316
"PDIA4",1,1,1,NA,0.98780487804878
"RINL",0.5,0.0625,0.213615943781642,0.5,0.981132075471698
"PROCR",1,1,1,NA,0.947368421052632
"CDC23",0.5,0.5,0.742810969879397,0.5,0.962962962962963
"SAMD5",1,1,1,NA,0.923076923076923
"PPIG",0.5,0.1875,0.446296560994629,0.5,0.982142857142857
"TIMP3",0.75,0.08984375,0.190325193501167,0.75,0.923076923076923
"NUP93",0.8125,0.8125,0.981206983882324,0.8,0.989690721649485
"IGSF21",0.25,0.25,0.596573590279973,0.5,0.985074626865672
"SPI1",1,0.0625,0.235786795139986,NA,0.95
"THOC5",1,1,1,1,0.985074626865672
"STAG3",0.01953125,0.01953125,0.0964011627352629,0.8,0.992307692307692
"ATP2B2",0.3125,0.174444439724539,0.281811887325682,0.666666666666667,0.988505747126437
"ETNPPL",0.875,0.875,0.991839968546457,0.875,0.975
"EPN1",0.75,0.75,0.965761554338836,0.5,0.986666666666667
"RHBDL1",1,0.36328125,0.73113183388026,NA,0.96969696969697
"SDK1",1,1,1,0.8,0.997275204359673
"ATP6V1B2",1,0.109375,0.351418914689539,NA,0.96551724137931
"TWSG1",0.25,0.25,0.596573590279973,0.5,0.928571428571429
"PSME4",0.5,0.5,0.846573590279973,0.5,0.991379310344828
"ZNF850",0.5,0.5,0.846573590279973,0.5,0.985507246376812
"HOXB7",1,1,1,NA,0.961538461538462
"STXBP5",0.5,0.5,0.846573590279973,0.5,0.985915492957746
"SYNPO2",0.25,0.25,0.596573590279973,0.5,0.993630573248408
"EHD1",0.25,0.303619384765625,0.38493019270998,0.5,0.978260869565217
"BRF1",0.25,0.25,0.596573590279973,0.5,0.988505747126437
"CYP4F3",0.721401453018188,0.427767775952816,0.18482071756424,0.872541272752666,0.989473684210526
"CCR7",0.5,0.25,0.596573590279973,0.5,0.96969696969697
"PEAK3",1,0.3125,0.675984628064276,NA,0.977777777777778
"FBXL3",1,0.14453125,0.424092197960576,NA,0.95
"ZNF768",0.5,0.5,0.846573590279973,0.5,0.976190476190476
"RAF1",1,0.125,0.38493019270998,NA,0.975609756097561
"NR1H2",0.5,0.65625,0.772194534043639,0.5,0.975
"NFKBIL1",0.5,0.5,0.846573590279973,0.5,0.954545454545455
"TAF4",1,0.5,0.846573590279973,NA,0.96969696969697
"OSGEP",0.5,0.0625,0.235786795139986,0.5,0.966666666666667
"KPNA3",1,0.109375,0.351418914689539,NA,0.95
"SPAG4",0.109375,0.109375,0.351418914689539,0.295513251210997,0.975
"ATAD5",1,1,1,NA,0.99290780141844
"NTM",1,0.5,0.846573590279973,NA,0.96551724137931
"FZD3",1,1,1,NA,0.979166666666667
"NSG2",0.5,0.5,0.846573590279973,0.5,0.9375
"SNRNP40",0.3125,0.1875,0.446296560994629,0.75,0.962962962962963
"GLG1",0.3125,0.3125,0.675984628064276,0.602416382349567,0.990384615384615
"B3GNT2",0.5,0.5,0.846573590279973,0.5,0.971428571428571
"CLIP3",1,0.0546875,0.213615943781642,NA,0.976744186046512
"SGPP1",1,0.25,0.596573590279973,NA,0.96875
"INPP4B",0.5,0.5,0.846573590279973,0.5,0.986666666666667
"ENTPD2",0.0046776533126831,0.0046776533126831,0.0297730702591186,0.8,0.984126984126984
"LGI2",0.5,0.5,0.846573590279973,0.5,0.975
"GADD45GIP1",0.25390625,0.25390625,0.60195844276545,0.428337486677083,0.962962962962963
"NEUROG2",1,1,1,NA,0.961538461538462
"PPP2R5A",0.5,0.25,0.596573590279973,0.5,0.9375
"CELF1",1,0.2265625,0.562947645187978,NA,0.958333333333333
"IVNS1ABP",1,1,1,NA,0.974358974358974
"ERLIN1",1,0.1875,0.501370581294688,NA,0.941176470588235
"RBM15",0.5,0.125,0.38493019270998,0.5,0.987341772151899
"KCNK1",0.5,0.5,0.846573590279973,0.5,0.971428571428571
"ZDHHC19",0.875,0.875,0.991839968546457,0.666666666666667,0.976190476190476
"SPATA31A5",1,0.125,0.38493019270998,NA,0.125
"KIF5A",1,0.5,0.846573590279973,NA,0.982456140350877
"SPECC1L",0.25,0.25,0.596573590279973,0.5,0.99
"KCNMB2",0.5,0.5,0.846573590279973,0.5,0.947368421052632
"TPSG1",0.0546875,0.0546875,0.213615943781642,0.437167041810999,0.985074626865672
"ABR",1,0.21197509765625,0.540809199707367,NA,0.980769230769231
"CXorf40B",0.5,0.5,0.846573590279973,0.5,0.928571428571429
"SALL4",0.5,0.5,0.846573590279973,0.5,0.991735537190083
"CTNND2",1,1,1,NA,0.989010989010989
"FGF23",1,1,1,NA,0.954545454545455
"RPAP1",0.36328125,0.36328125,0.73113183388026,0.672851241980827,0.993788819875776
"ARAP2",0.5,0.5,0.846573590279973,0.75,0.994736842105263
"EXTL3",0.5,0.0625,0.213615943781642,0.5,0.99
"INTS8",0.5,0.1875,0.446296560994629,0.5,0.984126984126984
"MAP2K7",1,0.0625,0.235786795139986,NA,0.96969696969697
"KCNH8",0.65625,0.78802490234375,0.885509143996746,0.666666666666667,0.990384615384615
"PLD6",0.9921875,0.9921875,0.999969402637112,0.9921875,0.952380952380952
"NRBP1",1,0.125,0.38493019270998,NA,0.944444444444444
"SIN3A",1,0.3125,0.675984628064276,NA,0.985294117647059
"TP53BP1",0.25,0.25,0.596573590279973,0.5,0.993377483443709
"CCDC71L",1,0.109375,0.351418914689539,NA,0.923076923076923
"ZBTB3",1,1,1,NA,0.979591836734694
"LHX8",1,0.0625,0.235786795139986,NA,0.96551724137931
"HIF1AN",0.3125,0.2265625,0.446296560994629,0.666666666666667,0.933333333333333
"USP19",0.25,0.25,0.596573590279973,0.5,0.993243243243243
"PRKG1",1,1,1,NA,0.954545454545455
"DIP2A",0.5,0.3125,0.596573590279973,0.5,0.993288590604027
"FAM122A",1,1,1,NA,0.923076923076923
"APBB1IP",0.5,0.5,0.846573590279973,0.5,0.975609756097561
"SGTB",0.25,0.25,0.596573590279973,0.5,0.954545454545455
"TOPBP1",0.5,0.5,0.846573590279973,0.5,0.992592592592593
"CABP1",1,0.125,0.38493019270998,NA,0.5
"DTYMK",0.5,0.5,0.846573590279973,0.5,0.961538461538462
"CCT5",1,1,1,NA,0.982142857142857
"PRKCE",1,0.1875,0.501370581294688,NA,0.976190476190476
"FRMD4B",0.25,0.25,0.596573590279973,0.5,0.992805755395683
"GORASP2",0.5,0.34375,0.596573590279973,0.5,0.967741935483871
"GRIA1",0.125,0.323802947998047,0.268683747575664,0.352416382349567,0.980392156862745
"NUAK1",1,1,1,NA,0.985915492957746
"FOXB1",1,0.0625,0.235786795139986,NA,0.947368421052632
"SMAD5",0.5,0.1875,0.446296560994629,0.5,0.928571428571429
"ARMC4",0.34375,0.240341186523438,0.401521595297996,0.833333333333333,0.991596638655462
"NDRG3",0.5,0.5,0.846573590279973,0.5,0.96
"GMIP",0.6875,0.36328125,0.545239977572617,0.779781820901355,0.990196078431373
"PI4K2A",1,0.9453125,0.998476608727094,NA,0.956521739130435
"MAPK11",1,0.125,0.38493019270998,NA,0.923076923076923
"PARD3",0.5,0.5,0.846573590279973,0.5,0.993243243243243
"KAT5",1,0.125,0.38493019270998,NA,0.962962962962963
"APC",0.25,0.25,0.596573590279973,0.5,0.996268656716418
"DPY30",1,0.125,0.38493019270998,NA,0.833333333333333
"TANC2",0.5,0.5,0.846573590279973,0.5,0.994011976047904
"C16orf78",0.03515625,0.03515625,0.152857717985508,0.5,0.976744186046512
"CRH",1,0.11328125,0.359994401641795,NA,0.923076923076923
"FRG1",1,1,1,NA,0.95
"PRPF39",0.25,0.25,0.596573590279973,0.5,0.971428571428571
"SEC24C",1,1,1,NA,0.992
"ZNF202",1,0.1875,0.501370581294688,NA,0.978260869565217
"ZNF496",1,1,1,NA,0.983870967741935
"TNFRSF1B",0.5,0.5,0.846573590279973,0.5,0.978260869565217
"ARSG",0.5,0.5,0.846573590279973,0.875,0.984615384615385
"FBXL14",1,0.03125,0.139554246962491,NA,0.944444444444444
"AGO2",1,0.25390625,0.60195844276545,NA,0.941176470588235
"HBG1",1,0.125,0.38493019270998,NA,0.857142857142857
"EPX",0.280739800873959,0.280739800873959,0.637371153875758,0.909090909090909,0.993006993006993
"RNF122",1,1,1,NA,0.9375
"LSM4",0.5,0.25,0.596573590279973,0.5,0.875
"IL1R2",0.5,0.5,0.846573590279973,0.666666666666667,0.984848484848485
"FAM50A",1,0.0625,0.235786795139986,NA,0.857142857142857
"CNOT1",1,0.21197509765625,0.540809199707367,NA,0.990196078431373
"RORA",0.5,0.109375,0.315667838824839,0.5,0.967741935483871
"STARD13",1,1,1,0.5,0.993243243243243
"ZC3H12D",0.5,0.2265625,0.474544779940224,0.5,0.981818181818182
"TK2",1,1,1,1,0.967741935483871
"OPN5",1,1,1,NA,0.954545454545455
"MPP6",0.25,0.25,0.596573590279973,0.5,0.96875
"DHX30",0.5,0.303619384765625,0.518062093291147,0.5,0.985294117647059
"KLHDC8B",0.5,0.5,0.846573590279973,0.5,0.972972972972973
"DDX6",1,0.5,0.846573590279973,NA,0.9375
"RBM42",0.5,0.1875,0.446296560994629,0.5,0.972222222222222
"ZFP36L1",1,0.2265625,0.562947645187978,NA,0.916666666666667
"CRY1",0.34375,0.34375,0.710820216562966,0.8,0.978260869565217
"MED1",0.5,0.5,0.846573590279973,0.5,0.992125984251969
"ECHS1",0.5,0.5,0.846573590279973,0.5,0.956521739130435
"THBS3",0.604736328125,0.604736328125,0.90889616702116,0.909090909090909,0.990825688073395
"FCHO1",0.25,0.25,0.596573590279973,0.5,0.98989898989899
"FAM126B",0.25,0.25,0.596573590279973,0.5,0.96875
"GNG8",0.5,0.0625,0.235786795139986,0.5,0.875
"NPTN",0.5,0.0843187719583512,0.221377555465889,0.5,0.95
"SAP130",0.5,0.08984375,0.262136813200441,0.5,0.983050847457627
"SPRED2",0.5,0.125,0.38493019270998,0.5,0.975609756097561
"TFAM",0.5,0.25,0.596573590279973,0.5,0.928571428571429
"MSI1",0.5,0.3125,0.596573590279973,0.5,0.923076923076923
"MYH1",0.0557014455305095,0.055580559551997,0.127581274563005,0.933333333333333,0.995708154506438
"DNAJC3",0.5,0.5,0.846573590279973,0.5,0.978260869565217
"PHETA1",1,1,1,NA,0.971428571428571
"SLTM",0.5,0.5,0.846573590279973,0.5,0.987654320987654
"ZDHHC18",1,1,1,1,0.975
"KAT7",0.5,0.25390625,0.491469604034026,0.5,0.96551724137931
"MICB",1,1,1,NA,0.974358974358974
"ADGRA3",0.5,0.292332355864346,0.48482200401758,0.5,0.994565217391304
"SLIT3",0.5,0.5,0.846573590279973,0.5,0.994082840236686
"NR1H3",0.5,0.5,0.846573590279973,0.5,0.972222222222222
"IGF1R",1,1,1,NA,0.990384615384615
"FYB1",0.5,0.5,0.846573590279973,0.5,0.988888888888889
"SRPRA",0.5,0.5,0.846573590279973,0.5,0.982142857142857
"TRPC4",1,0.25,0.596573590279973,NA,0.979166666666667
"IRF9",0.5,0.5,0.846573590279973,0.5,0.971428571428571
"TFEB",1,1,1,NA,0.967741935483871
"CPM",1,1,1,0.5,0.974358974358974
"CCND2",1,0.1875,0.501370581294688,NA,0.933333333333333
"SLC25A44",1,0.875,0.965761554338836,1,0.956521739130435
"COL27A1",0.25,0.25,0.596573590279973,0.5,0.99581589958159
"KDM2B",0.25,0.125,0.38493019270998,0.25,0.991304347826087
"NAB1",0.5,0.5,0.846573590279973,0.5,0.962962962962963
"BCORL1",1,1,1,NA,0.987654320987654
"KLHL41",0.5,0.5,0.846573590279973,0.5,0.981481481481482
"TM6SF2",0.3125,0.3125,0.675984628064276,0.75,0.979166666666667
"BTN3A3",0.399180491730174,0.270312035982256,0.220684553260166,0.875,0.987012987012987
"TUT4",1,0.2265625,0.562947645187978,NA,0.991596638655462
"PHC1",1,0.0625,0.235786795139986,NA,0.985714285714286
"SF3B1",1,0.125,0.38493019270998,NA,0.947368421052632
"MGAT1",1,0.1875,0.501370581294688,NA,0.977777777777778
"SELENOM",0.0546875,0.0546875,0.213615943781642,0.03222603273439,0.928571428571429
"RSBN1",0.5,0.1875,0.38493019270998,0.5,0.981132075471698
"SYNCRIP",0.5,0.5,0.742810969879397,0.5,0.956521739130435
"LAMC1",0.5,0.5,0.846573590279973,0.5,0.994535519125683
"SPATS2L",0.3125,0.3125,0.675984628064276,0.3125,0.980392156862745
"CSTF3",0.5,0.3125,0.596573590279973,0.5,0.9375
"LANCL3",1,1,1,NA,0.952380952380952
"TBC1D10A",1,0.25,0.596573590279973,NA,0.982142857142857
"NCKAP5",0.5,0.5,0.846573590279973,0.5,0.995348837209302
"BMT2",1,0.109375,0.351418914689539,NA,0.95
"SIAH1",1,0.125,0.38493019270998,NA,0.909090909090909
"WWP1",1,0.171875,0.474544779940224,NA,0.981818181818182
"RDH10",1,0.125,0.38493019270998,NA,0.909090909090909
"LRRTM4",0.5,0.5,0.846573590279973,0.5,0.980392156862745
"GALR1",0.5,0.5,0.846573590279973,0.5,0.978260869565217
"NLRP3",0.75,0.75,0.965761554338836,0.5,0.9875
"GUCY2D",0.5,0.29052734375,0.511489442249025,0.5,0.993103448275862
"DYNC1I1",0.75,0.75,0.965761554338836,0.5,0.978723404255319
"PIK3R6",0.833847045898437,0.833847045898437,0.985361466561743,0.9,0.987654320987654
"HNRNPLL",1,1,1,NA,0.966666666666667
"SLCO3A1",0.5,0.5,0.664033723921589,0.5,0.983050847457627
"SLC16A7",0.6875,0.6875,0.94510174649097,0.5,0.983606557377049
"WNT8A",0.5,0.5,0.846573590279973,0.5,0.974358974358974
"PIK3CA",1,0.34375,0.710820216562966,NA,0.96551724137931
"IL1RAPL2",1,0.125,0.38493019270998,NA,0.944444444444444
"KCNA7",1,0.25390625,0.424092197960576,1,0.981132075471698
"CRLF1",1,1,1,1,0.979591836734694
"TNK2",0.875,0.875,0.991839968546457,0.666666666666667,0.994011976047904
"MAGOHB",1,0.125,0.38493019270998,NA,0.857142857142857
"PTPN14",1,1,1,NA,0.992063492063492
"PPP4R1",0.5,0.25,0.596573590279973,0.5,0.986301369863014
"PSKH1",0.6875,0.6875,0.94510174649097,0.779781820901355,0.979591836734694
"MEF2A",0.5,0.5,0.846573590279973,0.5,0.975609756097561
"MMP14",0.5,0.5,0.846573590279973,0.5,0.984848484848485
"SNIP1",1,1,1,NA,0.975
"DPYSL2",1,0.2265625,0.562947645187978,NA,0.976744186046512
"NTMT1",1,1,1,NA,0.966666666666667
"SMG1",0.75,0.25390625,0.471094211045876,0.5,0.996124031007752
"NELFB",0.5,0.5,0.846573590279973,0.5,0.974358974358974
"FOXO6",1,0.179641723632813,0.48804898850748,NA,0.933333333333333
"TRAF3",1,0.125,0.38493019270998,NA,0.96875
"FOXO1",0.5,0.25,0.596573590279973,0.5,0.967741935483871
"MAOA",0.5,0.5,0.846573590279973,0.5,0.923076923076923
"CAMTA1",1,1,1,NA,0.993103448275862
"CUX2",1,0.5,0.846573590279973,NA,0.992753623188406
"PLEKHA8",0.875,0.875,0.991839968546457,0.666666666666667,0.96969696969697
"CELF5",1,0.1875,0.501370581294688,NA,0.941176470588235
"DRC1",0.04656982421875,0.04656982421875,0.18939027739693,0.420731349203612,0.988095238095238
"STK38L",0.5,0.3125,0.596573590279973,0.5,0.9375
"OR4K15",0.5,0.5,0.846573590279973,0.5,0.983050847457627
"OR5AP2",1,1,1,NA,0.975609756097561
"FBXO21",0.5,0.3125,0.596573590279973,0.5,0.975609756097561
"HPCAL4",1,1,1,NA,0.95
"MROH2A",0.960512225999459,0.960512225999459,0.999209888196793,0.9,0.993243243243243
"CTNNAL1",0.5,0.25390625,0.446296560994629,0.602632907138077,0.981132075471698
"ARHGEF1",1,0.5,0.846573590279973,NA,0.989473684210526
"SLC25A25",1,0.125,0.38493019270998,NA,0.979166666666667
"HOXC13",1,0.25,0.596573590279973,NA,0.954545454545455
"ADAM21",0.34375,0.34375,0.710820216562966,0.5,0.988505747126437
"AP3B2",1,0.2265625,0.562947645187978,NA,0.985294117647059
"SLC12A3",0.123894281685352,0.123894281685352,0.382626011177122,0.916666666666667,0.994623655913978
"GPR107",0.5,0.5,0.846573590279973,0.5,0.977777777777778
"SLC2A8",0.0313683401779143,0.0313683401779143,0.139964158977778,0.147154870053507,0.984848484848485
"RPS6KB1",1,0.125,0.38493019270998,NA,0.95
"PXDC1",0.5,0.5,0.846573590279973,0.5,0.954545454545455
"RUVBL2",1,0.5,0.846573590279973,NA,0.958333333333333
"RBMS1",0.5,0.5,0.846573590279973,0.5,0.954545454545455
"HCN1",1,0.22912915982306,0.566743969532726,NA,0.972972972972973
"NSA2",0.25,0.376953125,0.451707638262899,0.25,0.947368421052632
"SLIT1",0.25,0.25,0.596573590279973,0.5,0.99236641221374
"ID2",0.5,0.5,0.846573590279973,0.5,0.9
"SCAI",0.5,0.14453125,0.315667838824839,0.5,0.975
"DDN",1,1,1,NA,0.984126984126984
"VCAM1",0.5,0.5,0.846573590279973,0.5,0.986111111111111
"UBE4A",1,0.6875,0.94510174649097,NA,0.986842105263158
"FLT3",0.5,0.5,0.846573590279973,0.5,0.989247311827957
"CHD4",0.25,0.5,0.462830004186118,0.5,0.987012987012987
"STAG1",1,0.25,0.596573590279973,NA,0.967741935483871
"PDE4A",0.25,0.25172233581543,0.334424018679854,0.5,0.986666666666667
"KRT78",1,1,1,0.5,0.987654320987654
"HIPK4",0.875,0.875,0.991839968546457,0.5,0.987951807228916
"RAB11FIP5",1,0.5,0.846573590279973,NA,0.983606557377049
"PPP1R3D",1,0.14453125,0.424092197960576,NA,0.933333333333333
"SLC25A41",0.0757948160171509,0.0757948160171509,0.271324626489258,0.75,0.986111111111111
"CRACR2A",0.072998046875,0.072998046875,0.264057484229802,0.8,0.988235294117647
"PNPLA7",0.123894281685352,0.123894281685352,0.382626011177122,0.916666666666667,0.994974874371859
"LRRC8A",1,0.25390625,0.60195844276545,NA,0.979166666666667
"NSF",1,0.25,0.596573590279973,NA,0.95
"TMCC3",0.75,0.75,0.965761554338836,0.5,0.981481481481482
