"","LoF_T","LoF_UT","LoF_OR","LoF_P_value","Missense_T","Missense_UT","Missense_OR","Missense_P_value","All_variants_T","All_variants_UT","All_variants_OR","All_variants_P_value"
"RNU7-104P",0,0,0,1,0,0,0,1,0,0,0,1
"TIMM10B",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"RAVER2",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"DNAI2",11,5,2.19987635449737,0.105056762695313,0,0,0,1,11,5,2.19987635449737,0.105056762695313
"ARL14EP",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"ZNF586",9,11,0.818194406759675,0.74827766418457,0,0,0,1,9,11,0.818194406759675,0.74827766418457
"C6orf15",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"RPAIN",4,2,1.99989729293577,0.34375,0,0,0,1,4,2,1.99989729293577,0.34375
"SPINK7",0,0,0,1,0,0,0,1,0,0,0,1
"CGREF1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"AC026464.6",0,0,0,1,0,0,0,1,0,0,0,1
"ASCL4",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"LAS1L",0,0,0,1,0,0,0,1,0,0,0,1
"WISP2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CANX",0,0,0,1,0,0,0,1,0,0,0,1
"APEX1",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"S100A8",0,1,0,1,0,0,0,1,0,1,0,1
"ATP5MD",0,0,0,1,0,0,0,1,0,0,0,1
"DNAJC11",0,0,0,1,0,0,0,1,0,0,0,1
"CCDC13",4,4,1,0.63671875,0,0,0,1,4,4,1,0.63671875
"ARL16",0,0,0,1,0,0,0,1,0,0,0,1
"AFTPH",0,0,0,1,0,0,0,1,0,0,0,1
"TCEAL5",0,0,0,1,0,0,0,1,0,0,0,1
"MB21D2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"KRTAP5-1",24,20,1.19998342271377,0.325793913604458,0,0,0,1,24,20,1.19998342271377,0.325793913604458
"IFI6",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"TRIM69",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"LYRM9",0,0,0,1,0,0,0,1,0,0,0,1
"SCGB1A1",0,0,0,1,0,0,0,1,0,0,0,1
"DYNLRB2",0,0,0,1,0,0,0,1,0,0,0,1
"TMOD2",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"C14orf39",3,1,2.99997694771041,0.3125,0,0,0,1,3,1,2.99997694771041,0.3125
"NHEJ1",0,0,0,1,0,0,0,1,0,0,0,1
"C14orf28",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"ACY1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"PLEKHO1",0,0,0,1,0,0,0,1,0,0,0,1
"TNFRSF14",0,0,0,1,0,0,0,1,0,0,0,1
"SEC24B",0,0,0,1,0,0,0,1,0,0,0,1
"KCNMB1",0,0,0,1,0,0,0,1,0,0,0,1
"SPX",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"KLC3",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"LYRM2",0,0,0,1,0,0,0,1,0,0,0,1
"APOL2",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"ACADVL",0,0,0,1,0,0,0,1,0,0,0,1
"PRDX3",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"RGS3",2,3,0.666688446894727,0.8125,0,0,0,1,2,3,0.666688446894727,0.8125
"SLC38A7",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"BLID",0,0,0,1,0,0,0,1,0,0,0,1
"FAHD2A",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"DDX41",3,0,Inf,0.125,3,1,2.99997694771041,0.3125,6,1,5.99928153460606,0.0625
"PAK1IP1",0,0,0,1,0,0,0,1,0,0,0,1
"TXN2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"ERF",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"KRTAP10-12",3,2,1.49995099608784,0.5,0,0,0,1,3,2,1.49995099608784,0.5
"HIST1H3G",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CTAG2",0,0,0,1,0,0,0,1,0,0,0,1
"RDH16",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"FABP3",0,0,0,1,0,0,0,1,0,0,0,1
"MOGAT2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"COMT",0,0,0,1,0,0,0,1,0,0,0,1
"ANKRD28",0,0,0,1,0,0,0,1,0,0,0,1
"CMTM5",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"OAZ3",3,1,2.99997694771041,0.3125,0,0,0,1,3,1,2.99997694771041,0.3125
"IL2",0,0,0,1,0,0,0,1,0,0,0,1
"CAPSL",3,1,2.99997694771041,0.3125,0,0,0,1,3,1,2.99997694771041,0.3125
"NEIL1",103,82,1.25607538410511,0.0706187795051051,0,0,0,1,103,82,1.25607538410511,0.0706187795051051
"GPT",5,5,1,0.623046875,0,0,0,1,5,5,1,0.623046875
"TRAF3IP1",3,1,2.99997694771041,0.3125,0,0,0,1,3,1,2.99997694771041,0.3125
"TNFAIP8L3",0,2,0,1,0,0,0,1,0,2,0,1
"TMEM60",0,0,0,1,0,0,0,1,0,0,0,1
"COX7B",0,0,0,1,0,0,0,1,0,0,0,1
"DDX20",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"NAE1",0,1,0,1,0,0,0,1,0,1,0,1
"OR7G3",37,46,0.80436135326651,0.863865527013977,0,0,0,1,37,46,0.80436135326651,0.863865527013977
"TBRG1",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"GTF3C6",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"DHFR2",0,0,0,1,0,0,0,1,0,0,0,1
"CLIC4",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"PAGE3",0,0,0,1,0,0,0,1,0,0,0,1
"RNF135",0,1,0,1,0,0,0,1,0,1,0,1
"RIDA",0,0,0,1,0,0,0,1,0,0,0,1
"ZBTB32",2,0,Inf,0.25,4,3,1.33330279094402,0.5,6,3,1.99989729858785,0.25390625
"TAL2",0,0,0,1,0,0,0,1,0,0,0,1
"C15orf48",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"ZNF665",15,13,1.15383395799673,0.425277009606362,0,0,0,1,15,13,1.15383395799673,0.425277009606362
"KRCC1",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"SLC13A2",6,6,1,0.61279296875,0,0,0,1,6,6,1,0.61279296875
"CEACAM6",4,1,3.9993936007291,0.1875,0,0,0,1,4,1,3.9993936007291,0.1875
"GLB1L",1,3,0.333335894718525,0.9375,0,0,0,1,1,3,0.333335894718525,0.9375
"NFAM1",0,0,0,1,0,0,0,1,0,0,0,1
"UBE2NL",0,0,0,1,0,0,0,1,0,0,0,1
"CAPZA1",0,0,0,1,0,0,0,1,0,0,0,1
"IL1F10",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"MANEA",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"PTPN7",8,6,1.33330279511711,0.395263671875,0,0,0,1,8,6,1.33330279511711,0.395263671875
"KCNE1",0,0,0,1,0,0,0,1,0,0,0,1
"GNB1L",0,0,0,1,0,0,0,1,0,0,0,1
"FAM166A",25,23,1.0869261519675,0.442716748643257,0,0,0,1,25,23,1.0869261519675,0.442716748643257
"TMEM26",0,0,0,1,0,0,0,1,0,0,0,1
"PTK6",3,1,2.99997694771041,0.3125,0,0,0,1,3,1,2.99997694771041,0.3125
"HSD11B2",0,0,0,1,0,0,0,1,0,0,0,1
"ZNF519",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"TBPL1",0,0,0,1,0,0,0,1,0,0,0,1
"ATP13A5",11,8,1.37496488962068,0.323802947998047,0,0,0,1,11,8,1.37496488962068,0.323802947998047
"TSPAN1",0,0,0,1,0,0,0,1,0,0,0,1
"HESX1",0,1,0,1,0,0,0,1,0,1,0,1
"PRSS23",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"COX7A2L",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"RPF1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"ACAT1",0,0,0,1,0,0,0,1,0,0,0,1
"APOC4",4,2,1.99989729293577,0.34375,0,0,0,1,4,2,1.99989729293577,0.34375
"TPSD1",4,5,0.800013857979829,0.74609375,0,0,0,1,4,5,0.800013857979829,0.74609375
"SLC35A5",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"FN3KRP",1,3,0.333335894718525,0.9375,0,0,0,1,1,3,0.333335894718525,0.9375
"VPS39",3,1,2.99997694771041,0.3125,3,1,2.99997694771041,0.3125,6,2,2.99997615298437,0.14453125
"PMCH",0,1,0,1,0,0,0,1,0,1,0,1
"ZNF76",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"NIPA2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"KANK3",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"IRX1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"MBTPS2",0,0,0,1,0,0,0,1,0,0,0,1
"AHRR",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"RPS2",0,0,0,1,0,0,0,1,0,0,0,1
"IAPP",4,3,1.33330279094402,0.5,0,0,0,1,4,3,1.33330279094402,0.5
"COQ4",2,4,0.500025678084717,0.890625,0,0,0,1,2,4,0.500025678084717,0.890625
"CXCL11",0,0,0,1,0,0,0,1,0,0,0,1
"CKS1B",0,0,0,1,0,0,0,1,0,0,0,1
"SLC11A1",5,2,2.49999307675205,0.2265625,0,0,0,1,5,2,2.49999307675205,0.2265625
"SKA3",0,0,0,1,0,0,0,1,0,0,0,1
"ZNF773",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"RF00406",0,0,0,1,0,0,0,1,0,0,0,1
"ADK",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"OTUD7B",0,0,0,1,0,0,0,1,0,0,0,1
"RBM7",0,0,0,1,0,0,0,1,0,0,0,1
"BAK1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"KRTAP5-3",0,0,0,1,0,0,0,1,0,0,0,1
"LRRC39",18,10,1.79991838498038,0.0924666710197926,0,0,0,1,18,10,1.79991838498038,0.0924666710197926
"SLIRP",0,0,0,1,0,0,0,1,0,0,0,1
"RPP14",0,0,0,1,0,0,0,1,0,0,0,1
"MRPL1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"PKP3",4,0,Inf,0.0625,0,0,0,1,4,0,Inf,0.0625
"LPIN3",7,8,0.875008577518651,0.696380615234375,0,0,0,1,7,8,0.875008577518651,0.696380615234375
"DNAJC12",10,7,1.42853037601686,0.314529418945313,0,0,0,1,10,7,1.42853037601686,0.314529418945313
"EPHX4",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"CTSC",0,0,0,1,0,0,0,1,0,0,0,1
"SNX29",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"MAPK13",15,14,1.07145702806548,0.5,0,0,0,1,15,14,1.07145702806548,0.5
"CCDC30",19,12,1.58327512708142,0.140520757529885,0,0,0,1,19,12,1.58327512708142,0.140520757529885
"CXCL8",0,0,0,1,0,0,0,1,0,0,0,1
"RAB3IP",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"POU5F1B",2,5,0.400001107722739,0.9375,0,0,0,1,2,5,0.400001107722739,0.9375
"RNF151",0,0,0,1,0,0,0,1,0,0,0,1
"FAM216A",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"BCL11B",0,0,0,1,5,4,1.24997834728159,0.5,5,4,1.24997834728159,0.5
"PLA2G2C",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"GIPC1",0,0,0,1,0,0,0,1,0,0,0,1
"POLR3H",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"CEACAM21",2572,2607,0.986573257091585,0.691545284658847,0,0,0,1,2572,2607,0.986573257091585,0.691545284658847
"PRMT3",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"NABP1",0,1,0,1,0,0,0,1,0,1,0,1
"SLPI",4,3,1.33330279094402,0.5,0,0,0,1,4,3,1.33330279094402,0.5
"DNASE1L1",0,0,0,1,0,0,0,1,0,0,0,1
"MEGF6",10,5,1.99989730986852,0.15087890625,0,0,0,1,10,5,1.99989730986852,0.15087890625
"AKR1B15",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"UROS",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"CRABP2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"GPD1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"CAMK1G",1,0,Inf,0.5,0,1,0,1,1,1,1,0.75
"FRMPD1",5,2,2.49999307675205,0.2265625,0,0,0,1,5,2,2.49999307675205,0.2265625
"DLST",0,0,0,1,0,0,0,1,0,0,0,1
"OR4N4",0,0,0,1,0,0,0,1,0,0,0,1
"ZC3H8",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"H1FNT",0,0,0,1,0,0,0,1,0,0,0,1
"NOL11",0,0,0,1,0,0,0,1,0,0,0,1
"ASH1L",4,1,3.9993936007291,0.1875,5,5,1,0.623046875,9,6,1.49995100087584,0.303619384765625
"IYD",0,0,0,1,0,0,0,1,0,0,0,1
"LNP1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"RNF152",0,0,0,1,0,0,0,1,0,0,0,1
"GLRX3",0,0,0,1,0,0,0,1,0,0,0,1
"LHFPL1",0,0,0,1,0,0,0,1,0,0,0,1
"S100A14",0,1,0,1,0,0,0,1,0,1,0,1
"TMTC1",0,1,0,1,0,0,0,1,0,1,0,1
"RAMP2",0,1,0,1,0,0,0,1,0,1,0,1
"INSL5",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"RPL34",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"WEE2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"ARHGAP24",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"MAGEB4",0,0,0,1,0,0,0,1,0,0,0,1
"WASF2",0,0,0,1,0,0,0,1,0,0,0,1
"NMUR1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"KCNK17",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"ZC2HC1A",0,0,0,1,0,0,0,1,0,0,0,1
"TCF4",1,1,1,0.75,16,18,0.888896482151543,0.69620431936346,17,19,0.89474402535793,0.691140341485152
"CSPG5",0,1,0,1,0,0,0,1,0,1,0,1
"CDKN2AIP",0,0,0,1,0,0,0,1,0,0,0,1
"DGCR8",0,0,0,1,6,4,1.49995099848767,0.376953125,6,4,1.49995099848767,0.376953125
"TAF9B",0,0,0,1,0,0,0,1,0,0,0,1
"IL2RG",0,0,0,1,0,0,0,1,0,0,0,1
"TMEM43",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"WDR5B",8,25,0.319999080275648,0.999340636422858,0,0,0,1,8,25,0.319999080275648,0.999340636422858
"MRPL30",0,0,0,1,0,0,0,1,0,0,0,1
"GALNT12",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"RXRA",0,0,0,1,5,3,1.66659934587882,0.36328125,5,3,1.66659934587882,0.36328125
"SIPA1L1",0,0,0,1,0,0,0,1,0,0,0,1
"KIN",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"SYF2",0,1,0,1,0,0,0,1,0,1,0,1
"PPIL4",1,4,0.250037905700928,0.96875,0,0,0,1,1,4,0.250037905700928,0.96875
"GPN2",0,2,0,1,0,0,0,1,0,2,0,1
"TCIRG1",5,9,0.555580750636268,0.91021728515625,0,0,0,1,5,9,0.555580750636268,0.91021728515625
"ZNF597",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"AAMDC",0,0,0,1,0,0,0,1,0,0,0,1
"ZNF764",4,3,1.33330279094402,0.5,0,0,0,1,4,3,1.33330279094402,0.5
"BMP7",0,0,0,1,0,0,0,1,0,0,0,1
"RBBP9",1,3,0.333335894718525,0.9375,0,0,0,1,1,3,0.333335894718525,0.9375
"SUFU",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"AC091959.3",0,0,0,1,0,0,0,1,0,0,0,1
"CTSW",9,13,0.692328214202596,0.856860637664795,0,0,0,1,9,13,0.692328214202596,0.856860637664795
"PCP4",0,0,0,1,0,0,0,1,0,0,0,1
"TRIML2",0,0,0,1,0,0,0,1,0,0,0,1
"TAS2R7",0,0,0,1,0,0,0,1,0,0,0,1
"SLC2A11",0,0,0,1,0,0,0,1,0,0,0,1
"APOA2",0,0,0,1,0,0,0,1,0,0,0,1
"SRI",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CFAP57",3,5,0.600024236462594,0.85546875,0,0,0,1,3,5,0.600024236462594,0.85546875
"CHMP6",0,0,0,1,0,0,0,1,0,0,0,1
"RPL14",0,0,0,1,0,0,0,1,0,0,0,1
"ASB9",0,0,0,1,0,0,0,1,0,0,0,1
"KRTAP17-1",0,0,0,1,0,0,0,1,0,0,0,1
"ARHGEF40",1,3,0.333335894718525,0.9375,0,0,0,1,1,3,0.333335894718525,0.9375
"CCNJL",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"SCG2",0,0,0,1,0,0,0,1,0,0,0,1
"GAS7",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"OR51S1",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"CD82",0,2,0,1,0,0,0,1,0,2,0,1
"DDOST",0,0,0,1,0,0,0,1,0,0,0,1
"PIRT",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"LY6D",0,0,0,1,0,0,0,1,0,0,0,1
"COX20",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CYSLTR1",0,0,0,1,0,0,0,1,0,0,0,1
"SSTR2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"CLCA1",3,1,2.99997694771041,0.3125,0,0,0,1,3,1,2.99997694771041,0.3125
"CYTIP",0,1,0,1,0,0,0,1,0,1,0,1
"RNF167",0,2,0,1,0,0,0,1,0,2,0,1
"CAPN9",11,8,1.37496488962068,0.323802947998047,0,0,0,1,11,8,1.37496488962068,0.323802947998047
"EMP3",5,8,0.625023456167645,0.8665771484375,0,0,0,1,5,8,0.625023456167645,0.8665771484375
"MAP7D1",0,0,0,1,2,1,1.99989728727585,0.5,2,1,1.99989728727585,0.5
"ADAM8",3,1,2.99997694771041,0.3125,0,0,0,1,3,1,2.99997694771041,0.3125
"DLGAP5",4,0,Inf,0.0625,0,0,0,1,4,0,Inf,0.0625
"CTHRC1",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"MYLK3",2,3,0.666688446894727,0.8125,0,0,0,1,2,3,0.666688446894727,0.8125
"EIF4EBP1",0,0,0,1,0,0,0,1,0,0,0,1
"ADAM18",22,26,0.846164449979616,0.764560493189144,0,0,0,1,22,26,0.846164449979616,0.764560493189144
"MYLK4",16,12,1.33330280342251,0.285794094204903,0,0,0,1,16,12,1.33330280342251,0.285794094204903
"KRTAP19-7",0,0,0,1,0,0,0,1,0,0,0,1
"TIMP4",0,1,0,1,0,0,0,1,0,1,0,1
"PRKAG2",0,0,0,1,0,0,0,1,0,0,0,1
"MFSD2A",0,0,0,1,0,0,0,1,0,0,0,1
"SVOPL",59,50,1.1799853999507,0.221834750601174,0,0,0,1,59,50,1.1799853999507,0.221834750601174
"CEP44",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"FLYWCH2",0,0,0,1,0,0,0,1,0,0,0,1
"C4orf17",0,1,0,1,0,0,0,1,0,1,0,1
"MAGEB16",0,0,0,1,0,0,0,1,0,0,0,1
"ZNF354A",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"ZSCAN9",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"TEX10",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"MAGEB2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"POLL",7,4,1.7499237021537,0.2744140625,0,0,0,1,7,4,1.7499237021537,0.2744140625
"DBNDD2",0,0,0,1,0,0,0,1,0,0,0,1
"OR1F1",9,9,1,0.592735290527344,0,0,0,1,9,9,1,0.592735290527344
"SHROOM1",0,1,0,1,3,2,1.49995099608784,0.5,3,3,1,0.65625
"HEBP1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"RAX2",0,0,0,1,0,0,0,1,0,0,0,1
"NDUFB7",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"DENND6B",5,1,4.99935160462203,0.109375,0,0,0,1,5,1,4.99935160462203,0.109375
"COL22A1",9,6,1.49995100087584,0.303619384765625,0,0,0,1,9,6,1.49995100087584,0.303619384765625
"DHRSX",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"MUSTN1",0,0,0,1,0,0,0,1,0,0,0,1
"OR4N5",0,1,0,1,0,0,0,1,0,1,0,1
"ABHD10",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"MREG",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"DNAJC15",5,5,1,0.623046875,0,0,0,1,5,5,1,0.623046875
"NPS",0,0,0,1,0,0,0,1,0,0,0,1
"FAAH2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"SFTA2",0,0,0,1,0,0,0,1,0,0,0,1
"TSNAX",0,0,0,1,0,0,0,1,0,0,0,1
"TMA16",0,0,0,1,0,0,0,1,0,0,0,1
"SHLD2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"TGFBI",0,5,0,1,0,0,0,1,0,5,0,1
"EFNA2",0,1,0,1,0,0,0,1,0,1,0,1
"MLLT11",0,0,0,1,0,0,0,1,0,0,0,1
"IFNE",0,1,0,1,0,0,0,1,0,1,0,1
"RABEPK",7,7,1,0.604736328125,0,0,0,1,7,7,1,0.604736328125
"MST1R",12,11,1.09088169146973,0.5,0,0,0,1,12,11,1.09088169146973,0.5
"OR4K5",0,0,0,1,0,0,0,1,0,0,0,1
"KLRC4",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"CXCL10",0,0,0,1,0,0,0,1,0,0,0,1
"SLC16A12",0,0,0,1,0,0,0,1,0,0,0,1
"GSTM5",5,8,0.625023456167645,0.8665771484375,0,0,0,1,5,8,0.625023456167645,0.8665771484375
"ALKAL2",0,0,0,1,0,0,0,1,0,0,0,1
"MSS51",17,24,0.708352987885068,0.894488201195599,0,0,0,1,17,24,0.708352987885068,0.894488201195599
"ME3",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"LY6K",0,0,0,1,0,0,0,1,0,0,0,1
"AMER3",0,0,0,1,0,0,0,1,0,0,0,1
"WFDC8",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"AIMP2",0,0,0,1,0,0,0,1,0,0,0,1
"SCIMP",0,0,0,1,0,0,0,1,0,0,0,1
"PLAC1",0,0,0,1,0,0,0,1,0,0,0,1
"CR1L",6,5,1.19998340233392,0.5,0,0,0,1,6,5,1.19998340233392,0.5
"TPD52L3",0,4,0,1,0,0,0,1,0,4,0,1
"CCDC9B",2,3,0.666688446894727,0.8125,0,0,0,1,2,3,0.666688446894727,0.8125
"DERA",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"RNF157",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"GCSH",0,0,0,1,0,0,0,1,0,0,0,1
"B3GALT2",0,0,0,1,0,0,0,1,0,0,0,1
"DNAL4",0,0,0,1,0,0,0,1,0,0,0,1
"EVPL",7,7,1,0.604736328125,0,0,0,1,7,7,1,0.604736328125
"EPCAM",4,4,1,0.63671875,0,0,0,1,4,4,1,0.63671875
"TP53AIP1",8,13,0.615408390132743,0.905376434326172,0,0,0,1,8,13,0.615408390132743,0.905376434326172
"MDM1",4,5,0.800013857979829,0.74609375,0,0,0,1,4,5,0.800013857979829,0.74609375
"TNN",10,9,1.1111013014519,0.5,0,0,0,1,10,9,1.1111013014519,0.5
"ROGDI",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"METTL5",0,1,0,1,0,0,0,1,0,1,0,1
"INO80C",0,0,0,1,0,0,0,1,0,0,0,1
"TPO",2,4,0.500025678084717,0.890625,7,3,2.33334340675922,0.171875,9,7,1.2856888842142,0.401809692382813
"OR52N5",0,0,0,1,0,0,0,1,0,0,0,1
"NFU1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"SNRNP48",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"PAGE1",0,0,0,1,0,0,0,1,0,0,0,1
"GNS",0,1,0,1,0,0,0,1,0,1,0,1
"IL17REL",0,1,0,1,0,0,0,1,0,1,0,1
"TMEM134",77,79,0.974680462997148,0.594862061354154,0,0,0,1,77,79,0.974680462997148,0.594862061354154
"LSMEM2",2,7,0.285762765993741,0.98046875,0,0,0,1,2,7,0.285762765993741,0.98046875
"PDZK1IP1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"BRCA2",99,91,1.08788335488366,0.305843667847471,0,0,0,1,99,91,1.08788335488366,0.305843667847471
"FKBP1C",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"MYL6",0,0,0,1,0,0,0,1,0,0,0,1
"CCDC102B",19,29,0.655194694187911,0.944298554469491,0,0,0,1,19,29,0.655194694187911,0.944298554469491
"YJEFN3",0,0,0,1,0,0,0,1,0,0,0,1
"MTG2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CCL17",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"EPHA6",0,0,0,1,0,0,0,1,0,0,0,1
"MBL2",2,3,0.666688446894727,0.8125,0,0,0,1,2,3,0.666688446894727,0.8125
"ITM2A",0,0,0,1,0,0,0,1,0,0,0,1
"CXCL9",0,0,0,1,0,0,0,1,0,0,0,1
"GMPPA",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"GXYLT1",0,0,0,1,0,0,0,1,0,0,0,1
"CAAP1",0,0,0,1,0,0,0,1,0,0,0,1
"PIP4P1",0,0,0,1,0,0,0,1,0,0,0,1
"SMAGP",0,0,0,1,0,0,0,1,0,0,0,1
"EIF3J",0,0,0,1,0,0,0,1,0,0,0,1
"NAXD",7,17,0.411765004202771,0.988672077655792,0,0,0,1,7,17,0.411765004202771,0.988672077655792
"UQCRFS1",0,0,0,1,4,3,1.33330279094402,0.5,4,3,1.33330279094402,0.5
"ARL2BP",0,0,0,1,0,0,0,1,0,0,0,1
"CLDN8",0,0,0,1,0,0,0,1,0,0,0,1
"ASIP",0,0,0,1,0,0,0,1,0,0,0,1
"SNTB2",2,0,Inf,0.25,1,0,Inf,0.5,3,0,Inf,0.125
"MCAM",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"MAP1LC3C",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"STX5",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"RAB3D",0,2,0,1,0,0,0,1,0,2,0,1
"ZSCAN2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"CYP7B1",4,2,1.99989729293577,0.34375,0,0,0,1,4,2,1.99989729293577,0.34375
