"","LoF_pvalue","All_variants_pvalue","fisher_combine_pvalue","LoF_ACAT_pvalue","Missense_ACAT_pvalue"
"GPR20",1,1,1,NA,0.979166666666667
"PTP4A3",1,1,1,NA,0.933333333333333
"MROH5",0.696380615234375,0.696380615234375,0.948372143625449,0.833333333333333,NA
"AC138647.1",0.9375,0.9375,0.998004863566473,0.9375,NA
"TSNARE1",0.5,0.5,0.846573590279973,0.647583617650433,0.986486486486487
"ARC",1,0.166152954101563,0.464372003001887,NA,0.875
"PSCA",1,1,1,1,0.933333333333333
"LY6K",1,1,1,NA,0.95
"THEM6",1,0.984375,0.999877288890512,NA,0.9375
"SLURP1",0.5,0.5,0.846573590279973,0.5,0.9
"LYPD2",0.63671875,0.63671875,0.924150940307291,0.5,0.933333333333333
"LYNX1",0.75,0.75,0.965761554338836,0.75,0.888888888888889
"LY6D",1,1,1,NA,0.875
"GML",1,1,1,NA,0.944444444444444
"CYP11B1",1,1,1,NA,0.952380952380952
"CYP11B2",1,1,1,NA,0.962962962962963
"LY6E",1,1,1,NA,0.923076923076923
"LY6H",1,1,1,NA,0.857142857142857
"GPIHBP1",1,1,1,NA,0.952380952380952
"ZFP41",0.5,0.5,0.846573590279973,0.5,0.96969696969697
"GLI4",0.5,0.5,0.846573590279973,0.5,0.966666666666667
"ZNF696",1,1,1,NA,0.964285714285714
"TOP1MT",0.951929122789693,0.951929122789693,0.998825623363832,0.9,0.987179487179487
"RHPN1",0.714205905795097,0.714205905795097,0.954596168357927,0.75,0.987012987012987
"ZC3H3",0.75,0.75,0.965761554338836,0.75,NA
"GSDMD",0.63671875,0.63671875,0.924150940307291,0.63671875,0.980769230769231
"MROH6",0.925193607807159,0.959654766124004,0.986815336261333,0.857142857142857,0.986842105263158
"EEF1D",1,1,1,NA,0.985294117647059
"TIGD5",0.5,0.29052734375,0.511489442249025,0.5,0.95
"TSTA3",1,1,1,NA,0.976744186046512
"ZNF623",1,1,1,NA,0.96551724137931
"ZNF707",1,1,1,NA,0.971428571428571
"MAPK15",0.959654766124004,0.959654766124004,0.999174959520343,0.857142857142857,0.987341772151899
"FAM83H",1,1,1,NA,0.993103448275862
"SCRIB",1,1,1,NA,NA
"PUF60",1,1,1,NA,0.857142857142857
"NRBP2",1,1,1,NA,0.974358974358974
"EPPK1",1,1,1,NA,0.996904024767802
"PLEC",0.14453125,0.14453125,0.424092197960576,0.532844999505965,NA
"PARP10",0.08984375,0.08984375,0.306338727565076,0.284305833683915,0.989795918367347
"GRINA",1,1,1,NA,0.952380952380952
"SPATC1",0.180797304026783,0.180797304026783,0.49002916953397,0.8,0.986301369863014
"OPLAH",0.5,0.5,0.674847211130723,0.833333333333333,0.993243243243243
"EXOSC4",0.5,0.5,0.846573590279973,0.647583617650433,0.95
"GPAA1",0.980712890625,0.980712890625,0.999812796262297,0.75,0.978260869565217
"CYC1",1,1,1,NA,0.947368421052632
"SHARPIN",1,1,1,NA,0.978723404255319
"MAF1",1,0.0625,0.235786795139986,NA,0.981364409619238
"MROH1",0.5,0.5,0.846573590279973,0.5,0.987654320987654
"BOP1",1,1,1,NA,0.978260869565217
"HSF1",1,1,1,NA,0.967741935483871
"DGAT1",0.5,0.5,0.846573590279973,0.666666666666667,0.973684210526316
"TMEM249",1,1,1,NA,0.933333333333333
"FBXL6",0.985520362854004,0.99042135477066,0.999894660392293,0.875,0.978723404255319
"SLC52A2",0.5,0.5,0.846573590279973,0.5,0.976190476190476
"ADCK5",1,1,1,NA,0.970588235294118
"CPSF1",0.86002188073553,0.86002188073553,0.989710985009154,0.833333333333333,0.991228070175439
"SLC39A4",0.75,0.75,0.965761554338836,0.5,0.986842105263158
"VPS28",1,1,1,1,0.928571428571429
"TONSL",0.75,0.75,0.965761554338836,0.5,0.993333333333333
"CYHR1",1,1,1,NA,0.75
"KIFC2",0.5,0.5,0.846573590279973,0.5,NA
"FOXH1",0.5,0.5,0.846573590279973,0.5,0.976190476190476
"PPP1R16A",1,1,1,NA,0.977272727272727
"GPT",0.844747670460492,0.844747670460492,0.987271225943862,0.839332727148332,0.984615384615385
"MFSD3",0.7255859375,0.411901473999024,0.495869357503174,0.75,0.976190476190476
"RECQL4",0.314529418945313,0.314529418945313,0.678338572906542,0.75,NA
"LRRC14",1,1,1,1,0.96875
"LRRC24",1,1,1,NA,0.976190476190476
"C8orf82",0.25,0.313551285078574,0.349462229742015,0.25,0.928571428571429
"ARHGAP39",0.8125,0.63671875,0.772194534043639,0.8125,0.986486486486487
"ZNF251",1,1,1,NA,0.979166666666667
"ZNF34",1,1,1,NA,0.973684210526316
"RPL8",1,0.75,0.846573590279973,1,0.875
"ZNF517",0.890625,0.890625,0.993787710702062,0.898016961801611,0.977272727272727
"ZNF7",1,1,1,NA,0.977777777777778
"COMMD5",1,1,1,NA,0.923076923076923
"ZNF250",1,1,1,NA,0.964285714285714
"ZNF16",1,1,1,1,0.984126984126984
"C8orf33",1,1,1,NA,0.9375
"DLGAP2",1,1,1,NA,0.990566037735849
"TUSC3",1,1,1,1,0.954545454545455
"MSR1",0.278598546981812,0.278598546981812,0.634642874504126,0.833333333333333,0.981481481481482
"FGF20",1,1,1,1,0.888888888888889
"MICU3",0.5,0.5,0.846573590279973,0.5,0.973684210526316
"ZDHHC2",0.6875,0.6875,0.94510174649097,0.6875,0.952380952380952
"CNOT7",1,1,1,NA,NA
"VPS37A",1,1,1,NA,0.958333333333333
"MTMR7",0.25,0.25,0.596573590279973,0.5,0.984848484848485
"SLC7A2",0.75,0.75,0.965761554338836,0.75,0.987012987012987
"PDGFRL",0.925193607807159,0.925193607807159,0.997129499562371,0.75,0.978723404255319
"MTUS1",0.125,0.125,0.38493019270998,0.125,NA
"CLN8",0.9375,0.9375,0.998004863566473,0.5,0.96875
"FGL1",0.0946235656738281,0.0946235656738281,0.317731619385355,0.833333333333333,NA
"PCM1",0.991549730300903,0.991549730300903,0.999964195475776,0.75,NA
"ASAH1",0.1875,0.1875,0.501370581294688,0.577979130377369,0.978723404255319
"NAT1",1,1,1,1,0.944444444444444
"NAT2",1,1,1,NA,0.974358974358974
"ARHGEF10",0.5,0.5,0.846573590279973,0.647583617650433,0.994047619047619
"PSD3",1,1,1,1,0.98989898989899
"SH2D4A",0.5,0.5,0.846573590279973,0.751084094797268,0.975609756097561
"CSGALNACT1",0.0835342407226563,0.0835342407226563,0.29090788160177,0.666666666666667,0.984375
"INTS10",1,1,1,NA,0.979591836734694
"LPL",0.5,0.5,0.846573590279973,0.5,0.970588235294118
"KBTBD11",1,0.36793940042844,0.735818836713884,NA,0.961538461538462
"SLC18A1",0.74609375,0.74609375,0.964627606010508,0.666666666666667,0.985074626865672
"ATP6V1B2",1,0.125,0.38493019270998,NA,0.954545454545455
"LZTS1",1,1,1,NA,0.981481481481482
"MYOM2",0.0164963092132381,0.0164963092132381,0.084207366959076,0.961538461538462,0.995934959349594
"GFRA2",1,0.5,0.846573590279973,NA,0.96875
"DOK2",0.997005939716473,0.997005939716473,0.999995513321476,0.666666666666667,0.982142857142857
"XPO7",1,1,1,NA,0.96
"NPM2",1,1,1,NA,0.944444444444444
"FGF17",1,1,1,NA,0.857142857142857
"DMTN",1,1,1,NA,0.96875
"FAM160B2",0.131587982177734,0.131587982177734,0.398458882476743,0.346017630571706,0.99009900990099
"NUDT18",0.7255859375,0.7255859375,0.95833631868662,0.793192487246759,0.964285714285714
"HR",0.25,0.25,0.596573590279973,0.5,0.991525423728814
"REEP4",1,1,1,NA,0.96
"LGI3",0.8125,0.8125,0.981206983882324,0.8125,0.983050847457627
"SFTPC",0.5,0.5,0.846573590279973,0.5,0.667313736145801
"BMP1",0.75,0.75,0.965761554338836,0.5,0.987012987012987
"PHYHIP",1,0.0286865234375,0.130561772556977,NA,0.928571428571429
"POLR3D",0.125,0.125,0.38493019270998,0.5,0.96
"PIWIL2",0.9375,0.9375,0.998004863566473,0.666666666666667,0.986666666666667
"SLC39A14",1,1,1,NA,0.958333333333333
"PPP3CC",0.1875,0.1875,0.501370581294688,0.397367092861923,0.96969696969697
"SORBS3",0.5,0.5,0.846573590279973,0.647583617650433,0.989010989010989
"PDLIM2",1,1,1,NA,0.982142857142857
"C8orf58",0.25,0.25,0.596573590279973,0.25,0.975609756097561
"CCAR2",0.5,0.1875,0.446296560994629,0.5,0.987012987012987
"BIN3",1,1,1,1,NA
"EGR3",1,1,1,NA,NA
"PEBP4",1,1,1,NA,0.96875
"RHOBTB2",0.75,0.74609375,0.895984313305336,0.5,0.981132075471698
"TNFRSF10B",0.75,0.75,0.965761554338836,0.75,0.971428571428571
"TNFRSF10C",1,1,1,NA,0.909090909090909
"TNFRSF10D",0.03125,0.03125,0.139554246962491,0.0312500000000001,0.975
"TNFRSF10A",0.1334228515625,0.1334228515625,0.402167409912025,0.302011582247471,0.982142857142857
"CHMP7",1,1,1,NA,0.956521739130435
"R3HCC1",1,1,1,NA,NA
"LOXL2",0.1334228515625,0.1334228515625,0.402167409912025,0.276654114125114,0.989690721649485
"ENTPD4",0.500000000000001,0.500000000000001,0.846573590279973,0.857142857142857,0.984615384615385
"SLC25A37",1,1,1,NA,0.96
"NKX3-1",1,1,1,NA,0.941176470588235
"NKX2-6",1,1,1,NA,0.956521739130435
"STC1",1,1,1,NA,0.923076923076923
"ZNF596",0.0538760721683503,0.0538760721683503,0.211251787247041,0.9,0.981481481481482
"ADAM28",0.999798774719238,0.999798774719238,0.999999979752835,0.8,0.985294117647059
"ADAMDEC1",0.7734375,0.7734375,0.972141648161857,0.809994891621368,0.976744186046512
"ADAM7",0.686448714921426,0.686448714921426,0.944707032666472,0.830025780963426,0.987179487179487
"NEFM",1,1,1,NA,0.980392156862745
"DOCK5",0.9375,0.9375,0.998004863566473,0.5,0.993464052287582
"GNRH1",1,1,1,1,0.888888888888889
"KCTD9",1,1,1,NA,0.666666666666667
"CDCA2",1,1,1,NA,0.986111111111111
"EBF2",0.5,0.5,0.846573590279973,0.5,0.952380952380952
"PPP2R2A",1,0.75,0.965761554338836,NA,0.909090909090909
"BNIP3L",1,1,1,NA,0.875
"PNMA2",0.25,0.25,0.596573590279973,0.25,0.95
"DPYSL2",1,0.623046875,0.917831237498511,NA,0.966666666666667
"ADRA1A",0.978613027371466,0.978613027371466,0.999769650629692,0.8,0.976744186046512
"STMN4",1,0.846271872520447,0.962293761278177,0.5,0.888888888888889
"TRIM35",0.3125,0.3125,0.675984628064276,0.666666666666667,0.973684210526316
"PTK2B",0.894943237304688,0.894943237304688,0.994277448258596,0.894943237304688,0.989795918367347
"CHRNA2",0.2265625,0.2265625,0.562947645187978,0.608173447969393,0.978260869565217
"EPHX2",0.577490508556366,0.577490508556366,0.894569336803424,0.833333333333333,0.978260869565217
"CLU",1,1,1,NA,0.972222222222222
"SCARA3",0.5,0.5,0.846573590279973,0.647295375467632,0.984615384615385
"CCDC25",1,1,1,NA,0.857142857142857
"ESCO2",0.5,0.5,0.846573590279973,0.5,0.970588235294118
"PBK",0.85546875,0.85546875,0.989012310590666,0.85546875,0.961538461538462
"SCARA5",0.984375,0.984375,0.999877288890512,0.5,0.98
"NUGGC",0.38720703125,0.38720703125,0.754587422494125,0.55612445406493,0.984126984126984
"ELP3",1,1,1,1,0.964285714285714
"PNOC",1,1,1,NA,0.928571428571429
"ZNF395",1,1,1,NA,0.96875
"FBXO16",0.401809692382813,0.401809692382813,0.768170409534163,0.536073875615177,0.96551724137931
"FZD3",1,1,1,NA,0.966666666666667
"EXTL3",0.5,0.0625,0.235786795139986,0.5,0.986111111111111
"INTS9",0.5,0.5,0.846573590279973,0.5,0.977272727272727
"HMBOX1",0.5,0.0625,0.235786795139986,0.5,0.923076923076923
"KIF13B",0.5,0.5,0.846573590279973,0.5,0.992248062015504
"DUSP4",1,1,1,NA,0.947368421052632
"CSMD1",0.9921875,0.9921875,0.999969402637112,0.75,NA
"LEPROTL1",1,1,1,NA,0.75
"MBOAT4",0.75,0.75,0.965761554338836,0.75,NA
"DCTN6",0.827535774558782,0.827535774558782,0.984190730109793,0.827535774558782,0.9375
"RBPMS",1,1,1,NA,0.875
"GTF2E2",0.5,0.5,0.846573590279973,0.5,0.944444444444444
"GSR",0.5,0.5,0.846573590279973,0.5,0.962962962962963
"PPP2CB",1,1,1,NA,0.833333333333333
"TEX15",1,1,1,NA,0.995260663507109
"PURG",1,1,1,NA,0.928571428571429
"WRN",0.75,0.75,0.965761554338836,0.5,0.991935483870968
"NRG1",0.75,0.75,0.965761554338836,0.75,0.983606557377049
"FUT10",0.960823059082031,0.960823059082031,0.999222360927397,0.875,0.980392156862745
"MAK16",1,1,1,NA,0.947368421052632
"TTI2",0.43731465619021,0.43731465619021,0.799018616746631,0.833333333333333,0.972222222222222
"RNF122",1,1,1,NA,0.933333333333333
"DUSP26",1,1,1,1,0.956521739130435
"UNC5D",1,1,1,1,0.976744186046512
"KCNU1",0.5,0.5,0.846573590279973,0.696711999009551,0.989130434782609
"ERLIN2",1,0.3125,0.675984628064276,NA,0.916666666666667
"BRF2",0.8125,0.8125,0.981206983882324,0.831326703306546,0.973684210526316
"RAB11FIP1",0.25,0.127937539771665,0.201667081141565,0.25,0.990909090909091
"GOT1L1",0.797563552856445,0.797563552856445,0.977967449639227,0.817011310581519,0.972222222222222
"ADRB3",0.1875,0.127937539771665,0.186536167845675,0.666666666666667,0.964285714285714
"EIF4EBP1",1,1,1,NA,0.488424646407452
"ASH2L",1,1,1,NA,0.956521739130435
"STAR",1,1,1,NA,0.941176470588235
"LSM1",1,1,1,NA,0.75
"BAG4",0.04656982421875,0.04656982421875,0.18939027739693,0.0465698242187501,0.941176470588235
"DDHD2",0.890625,0.890625,0.993787710702062,0.75,0.979166666666667
"LETM2",0.8125,0.8125,0.981206983882324,0.75,0.962962962962963
"FGFR1",1,0.940765380859375,0.998209926229286,NA,0.980769230769231
"C8orf86",1,1,1,NA,0.954545454545455
"TACC1",0.5,0.5,0.846573590279973,0.5,0.979591836734694
"PLEKHA2",1,1,1,NA,0.96969696969697
"HTRA4",0.85546875,0.5,0.345988695868699,0.85546875,0.972972972972973
"TM2D2",0.5,0.5,0.846573590279973,0.5,0.888888888888889
"ADAM9",1,1,1,NA,0.975609756097561
"ADAM32",0.890625,0.890625,0.993787710702062,0.666666666666667,0.983050847457627
"ADAM18",0.719967685209894,0.719967685209894,0.956512311954711,0.857142857142857,0.985074626865672
"ADAM2",0.936826462093039,0.936826462093039,0.997961152419632,0.8,0.985714285714286
"IDO1",1,1,1,NA,0.967741935483871
"IDO2",0.5585020439388,0.5585020439388,0.883827809466065,0.857142857142857,0.976190476190476
"ZMAT4",1,0.5,0.846573590279973,NA,0.909090909090909
"SFRP1",1,1,1,NA,0.9375
"GOLGA7",1,1,1,1,0.875
"GINS4",0.65625,0.65625,0.932671336456324,0.666666666666667,0.956521739130435
"NKX6-3",1,1,1,NA,0.923076923076923
"ANK1",1,0.5,0.846573590279973,NA,0.993548387096774
"KAT6A",0.29052734375,0.29052734375,0.649635869367769,0.29052734375,0.992592592592593
"AP3M2",0.5,0.5,0.846573590279973,0.5,0.970588235294118
"PLAT",0.5,0.5,0.846573590279973,0.5,0.979591836734694
"IKBKB",1,0.833847045898437,0.985361466561743,NA,0.978723404255319
"POLB",1,1,1,NA,0.923076923076923
"DKK4",0.75,0.75,0.965761554338836,0.75,0.95
"VDAC3",1,1,1,1,0.928571428571429
"SLC20A2",1,1,1,NA,0.972222222222222
"SMIM19",1,1,1,NA,0.857142857142857
"CHRNB3",0.950631426647305,0.950631426647305,0.998760807825652,0.75,0.975
"CHRNA6",0.912914426364637,0.912914426364637,0.99609291785623,0.90340421314925,0.972222222222222
"THAP1",1,1,1,NA,0.9
"RNF170",1,1,1,NA,0.690705168869486
"HOOK3",1,1,1,NA,0.972222222222222
"FNTA",1,1,1,NA,0.933333333333333
"POMK",0.84912109375,0.84912109375,0.987997796615769,0.666666666666667,0.978260869565217
"HGSNAT",0.828125,0.828125,0.984302062496877,0.8,0.975
"FBXO25",1,1,1,NA,0.954545454545455
"SPIDR",0.1875,0.1875,0.501370581294688,0.577979130377369,0.986666666666667
"PRKDC",1,1,1,NA,0.996212121212121
"MCM4",0.1875,0.1875,0.501370581294688,0.397367092861923,0.988235294117647
"UBE2V2",1,1,1,NA,0.833333333333333
"EFCAB1",0.6875,0.6875,0.94510174649097,0.6875,0.909090909090909
"SNAI2",1,1,1,NA,0.916666666666667
"TDRP",1,1,1,NA,0.933333333333333
"SNTG1",1,1,1,1,0.978260869565217
"PXDNL",0.856860637664795,0.856860637664795,0.989228460489767,0.888888888888889,0.993150684931507
"PCMTD1",1,1,1,NA,0.75
"ST18",0.25,0.25,0.596573590279973,0.25,0.987654320987654
"RB1CC1",1,1,1,NA,0.988888888888889
"NPBWR1",1,1,1,NA,0.956521739130435
"OPRK1",0.885238528251648,0.885238528251648,0.993147464357723,0.856144957245554,0.966666666666667
"ATP6V1H",0.19384765625,0.19384765625,0.511890153355696,0.75,0.966666666666667
"RGS20",1,1,1,NA,0.966666666666667
"TCEA1",1,1,1,NA,0.647295375467632
"LYPLA1",1,1,1,NA,0.9
"MRPL15",0.155252329539508,0.155252329539508,0.444441395414663,0.180118141339942,0.96
"SOX17",1,0.2265625,0.562947645187978,NA,0.944444444444444
"RP1",0.787821888923645,0.787821888923645,0.975704208654835,0.833333333333333,0.993630573248408
"XKR4",1,0.5,0.846573590279973,NA,0.961538461538462
"TMEM68",1,1,1,NA,0.875
"TGS1",0.3125,0.3125,0.675984628064276,0.602416382349567,0.984126984126984
"LYN",1,1,1,NA,0.933333333333333
"RPS20",1,0.5,0.846573590279973,NA,0.580305375962149
"MOS",1,1,1,NA,0.941176470588235
"PLAG1",1,1,1,NA,0.916666666666667
"CHCHD7",1,1,1,1,0.857142857142857
"SDR16C5",0.8125,0.8125,0.981206983882324,0.666666666666667,0.962962962962963
"PENK",0.323802947998047,0.323802947998047,0.68892967141513,0.666666666666667,0.966666666666667
"IMPAD1",0.34375,0.34375,0.710820216562966,0.552334294069877,0.954545454545455
"FAM110B",1,1,1,NA,0.947368421052632
"UBXN2B",1,1,1,NA,0.923076923076923
"CYP7A1",0.3125,0.3125,0.675984628064276,0.3125,0.979591836734694
"SDCBP",1,1,1,1,0.933333333333333
"NSMAF",0.25,0.25,0.596573590279973,0.5,0.983333333333333
"TOX",1,1,1,NA,0.966666666666667
"CA8",0.5,0.5,0.846573590279973,0.5,0.9375
"CHD7",1,0.5,0.846573590279973,NA,0.993710691823899
"CLVS1",0.5,0.5,0.846573590279973,0.5,0.928571428571429
"ASPH",0.6875,0.6875,0.94510174649097,0.666666666666667,0.984848484848485
"NKAIN3",0.5,0.5,0.846573590279973,0.5,0.833333333333333
"GGH",1,1,1,NA,0.958333333333333
"TTPA",0.5,0.5,0.846573590279973,0.563910042714872,0.941176470588235
"YTHDF3",0.5,0.5,0.846573590279973,0.5,0.909090909090909
"MCPH1",0.5,0.5,0.846573590279973,0.75,NA
"BHLHE22",1,0.696380615234375,0.948372143625449,NA,0.928571428571429
"CYP7B1",0.75,0.75,0.965761554338836,0.75,0.972222222222222
"ANGPT2",1,1,1,NA,0.973684210526316
"ARMC1",1,1,1,NA,0.916666666666667
"MTFR1",0.25,0.25,0.596573590279973,0.5,0.964285714285714
"PDE7A",1,1,1,NA,0.962962962962963
"DNAJC5B",0.779600466328702,0.779600466328702,0.973700489231199,0.779600466328702,0.944444444444444
"TRIM55",0.425277009606362,0.425277009606362,0.788895034250789,0.75,0.973684210526316
"CRH",1,0.323802947998047,0.68892967141513,NA,0.9
"RRS1",1,1,1,1,0.96551724137931
"ADHFE1",0.25172233581543,0.25172233581543,0.598955335405349,0.398683684860009,0.978723404255319
"ERICH1",0.2265625,0.2265625,0.562947645187978,0.5,0.982758620689655
"MYBL1",1,0.828125,0.984302062496877,NA,0.972972972972973
"VCPIP1",1,1,1,NA,0.975
"C8orf44",1,1,1,NA,0.923076923076923
"SGK3",0.5,0.5,0.846573590279973,0.647583617650433,0.923076923076923
"MCMDC2",0.0675782254228353,0.0675782254228353,0.249665689779626,0.833333333333333,0.974358974358974
"TCF24",1,1,1,NA,NA
"PPP1R42",1,1,1,1,0.916666666666667
"COPS5",1,0.875,0.991839968546457,NA,0.75
"CSPP1",0.314529418945313,0.314529418945313,0.678338572906542,0.888888888888889,0.991150442477876
"AGPAT5",1,1,1,NA,0.967741935483871
"ARFGEF1",1,0.91015625,0.989012310590666,1,0.980392156862745
"CPA6",0.75,0.75,0.965761554338836,0.5,0.979591836734694
"PREX2",0.820358276367187,0.820358276367187,0.98280079177685,0.868603988284185,0.989247311827957
"C8orf34",0.5,0.5,0.846573590279973,0.5,0.96969696969697
"DEFB1",0.1875,0.1875,0.501370581294688,0.1875,0.928571428571429
"DEFA6",0.875,0.875,0.991839968546457,0.5,0.9
"DEFA4",1,1,1,NA,0.956521739130435
"SULF1",1,1,1,NA,0.983606557377049
"SLCO5A1",0.623046875,0.623046875,0.917831237498511,0.8,0.980769230769231
"PRDM14",1,1,1,NA,0.954545454545455
"NCOA2",1,0.94612392783165,0.997052119202726,1,0.989247311827957
"DEFA5",1,1,1,NA,0.923076923076923
"TRAM1",1,1,1,NA,0.928571428571429
"LACTB2",1,1,1,1,0.952380952380952
"XKR9",1,1,1,NA,0.967741935483871
"EYA1",1,1,1,NA,0.975609756097561
"MSC",1,1,1,NA,0.941176470588235
"TRPA1",0.371414679364534,0.371414679364534,0.739277188268338,0.857142857142857,0.988372093023256
"KCNB2",1,1,1,NA,0.972222222222222
"TERF1",0.3125,0.3125,0.675984628064276,0.3125,0.952380952380952
"SBSPON",0.8125,0.8125,0.981206983882324,0.666666666666667,0.96551724137931
"RPL7",1,1,1,NA,0.666666666666667
"RDH10",1,0.5,0.846573590279973,NA,0.857142857142857
"STAU2",1,1,1,NA,0.958333333333333
"ZNF705G",1,1,1,NA,0.5
"UBE2W",1,1,1,NA,0.888888888888889
"TMEM70",0.415905952453613,0.415905952453613,0.780778630872874,0.53422356802433,0.941176470588235
"LY96",1,1,1,NA,0.9
"JPH1",1,0.712075326134076,0.953875868308458,NA,0.98
"GDAP1",0.36328125,0.36328125,0.73113183388026,0.572788993153541,0.958333333333333
"SPAG11B",1,1,1,NA,0.837584866911351
"PI15",0.6875,0.6875,0.94510174649097,0.6875,0.956521739130435
"CRISPLD1",1,1,1,0.5,0.967741935483871
"HNF4G",1,1,1,NA,0.970588235294118
"ZFHX4",1,1,1,NA,0.996031746031746
"PEX2",0.11328125,0.11328125,0.359994401641795,0.18740143424029,0.967741935483871
"DEFB105A",1,1,1,NA,0.5
"DEFB106A",1,0.25,0.596573590279973,NA,0.5
"DEFB104A",1,0.96728515625,0.999458936558564,NA,0.96728515625
"SPAG11A",1,0.8125,0.981206983882324,NA,0.5
"PKIA",1,1,1,1,0.5
"ZC2HC1A",1,1,1,NA,0.956521739130435
"IL7",1,1,1,NA,0.9
"STMN2",1,0.890625,0.993787710702062,NA,0.857142857142857
"HEY1",1,1,1,NA,0.95
"MRPS28",0.25,0.25,0.596573590279973,0.25,0.944444444444444
"TPD52",1,1,1,NA,0.923076923076923
"ZBTB10",1,0.5,0.846573590279973,NA,0.973684210526316
"ZNF704",1,1,1,NA,0.962962962962963
"PAG1",0.96484375,0.96484375,0.999374647028678,0.96484375,0.962962962962963
"FABP5",1,1,1,NA,0.602416382349567
"PMP2",1,1,1,NA,0.857142857142857
"FABP9",0.36328125,0.36328125,0.73113183388026,0.55612445406493,0.833333333333333
"FABP4",0.278598546981812,0.278598546981812,0.634642874504126,0.458742919601297,0.875
"FABP12",0.5,0.5,0.846573590279973,0.647583617650433,0.928571428571429
"IMPA1",1,1,1,1,0.9375
"SLC10A5",1,1,1,NA,0.961538461538462
"ZFAND1",0.894943237304688,0.894943237304688,0.994277448258596,0.8,0.923076923076923
"CHMP4C",0.5,0.5,0.846573590279973,0.666666666666667,0.96
"SNX16",1,1,1,NA,0.956521739130435
"RALYL",1,0.96875,0.99950655149225,NA,0.966666666666667
"LRRCC1",0.80615234375,0.80615234375,0.979864100213396,0.875,0.984848484848485
"E2F5",1,1,1,NA,0.9
"C8orf59",0.338819742202759,0.338819742202759,0.705519960435496,0.338819742202759,0.857142857142857
"CA13",1,1,1,1,0.958333333333333
"CA1",0.96875,0.96875,0.99950655149225,0.8,0.944444444444444
"CA3",1,1,1,1,0.933333333333333
"CA2",1,1,1,NA,0.947368421052632
"PSKH2",0.9375,0.9375,0.998004863566473,0.9375,0.975609756097561
"ATP6V0D2",0.500000000000001,0.500000000000001,0.846573590279973,0.75,0.96875
"SLC7A13",0.5,0.5,0.846573590279973,0.5,0.979166666666667
"WWP1",1,0.96484375,0.999374647028678,NA,0.961538461538462
"RMDN1",0.65625,0.65625,0.932671336456324,0.75,0.956521739130435
"CPNE3",0.407264709472656,0.407264709472656,0.773107304494341,0.833333333333333,0.978723404255319
"CNGB3",0.5,0.5,0.846573590279973,0.602632907138077,0.988505747126437
"CNBD1",0.70947265625,0.70947265625,0.952987313340813,0.857142857142857,0.974358974358974
"CLDN23",1,1,1,NA,0.976744186046512
"MFHAS1",1,1,1,NA,0.988095238095238
"MMP16",1,0.75,0.965761554338836,NA,0.941176470588235
"RIPK2",1,0.5,0.846573590279973,NA,0.96
"OSGIN2",0.649445980787277,0.649445980787277,0.929769997275352,0.802289204458294,0.96
"NBN",0.25390625,0.25390625,0.60195844276545,0.25390625,0.980769230769231
"DECR1",0.623046875,0.623046875,0.917831237498511,0.8,0.962962962962963
"CALB1",1,1,1,NA,0.9
"ERI1",0.5,0.5,0.846573590279973,0.5,0.96551724137931
"TMEM64",1,0.604736328125,0.90889616702116,NA,0.956521739130435
"NECAB1",1,1,1,NA,0.9375
"OTUD6B",0.980712890625,0.980712890625,0.999812796262297,0.666666666666667,0.96875
